dia,id_vuelo,fase,origen,destino_programado,destino_final,minuto_inicio,minuto_fin,duracion_min,distancia_km,velocidad_kmh,viento,combustible_consumido_l,nota
15,MADEXTERIOR00502,rodaje,MAD,EXTERIOR,EXTERIOR,20520.0,20524.00357916295,4.003579162948881,4.0,59.946360551860465,neutro,102.75853184900015,
15,LPAFUE00281,rodaje,LPA,FUE,FUE,20520.0,20524.173550465104,4.173550465104199,4.0,57.50499532870629,neutro,92.51370197650071,
15,PMIMAD00472,rodaje,PMI,MAD,MAD,20520.0,20524.417792861746,4.41779286174642,4.0,54.32577024564681,neutro,97.92774176867374,
15,MAHPMI00652,rodaje,MAH,PMI,PMI,20520.0,20525.56919677004,5.569196770040435,4.0,43.09418573448582,neutro,123.45052840255217,
15,LPAFUE00281,despegue,LPA,FUE,FUE,20524.173550465104,20527.139391372584,2.9658409074800147,12.803501400051557,259.0193162640877,en_contra,216.01207942800363,
15,MAHPMI00652,despegue,MAH,PMI,PMI,20525.56919677004,20528.047529629926,2.4783328598859953,10.59432817793236,256.4868105348891,en_contra,180.50524329502215,
15,OVDVLC00342,rodaje,OVD,VLC,VLC,20524.0,20529.0193337195,5.0193337195014465,4.0,47.8151112103744,neutro,111.26189744897478,
15,SDRSVQ00353,rodaje,SDR,SVQ,SVQ,20527.0,20531.433106078905,4.43310607890453,4.0,54.13811348709331,neutro,98.26718474902722,
15,VLCPMI00673,rodaje,VLC,PMI,PMI,20528.0,20532.48462931647,4.484629316470091,4.0,53.51612877312114,neutro,99.40928318178366,
15,MAHPMI00652,crucero,MAH,PMI,PMI,20528.047529629926,20533.64166091967,5.594131289744837,101.97040871259895,1093.686259021681,a_favor,237.75057981410797,
15,PMIMAD00472,despegue,PMI,MAD,MAD,20524.417792861746,20534.074312808636,9.656519946889603,43.87607905044889,272.6204427170368,en_contra,703.3165361317908,
15,LPAFUE00281,crucero,LPA,FUE,FUE,20527.139391372584,20536.21745013922,9.078058766634058,123.23370097549623,814.4937423962238,en_contra,521.9883790815397,
15,AGPBIO00362,rodaje,AGP,BIO,BIO,20531.0,20536.46164777749,5.461647777490725,4.0,43.94278243082312,neutro,140.18229295555813,
15,VLCPMI00673,despegue,VLC,PMI,PMI,20532.48462931647,20537.34063005171,4.856000735238922,22.10293862974557,273.10051832600783,en_contra,353.6787202164373,
15,MAHPMI00652,aproximacion,MAH,PMI,PMI,20533.64166091967,20537.64166091967,4.0,13.24291022241545,361.0,en_contra,161.0,
15,ALCPMI00535,rodaje,ALC,PMI,PMI,20534.0,20538.10488282729,4.104882827290567,4.0,58.4669551112018,neutro,90.99156933829671,
15,FUEMAD00455,rodaje,FUE,MAD,MAD,20534.0,20538.17835374682,4.178353746821813,4.0,57.43888970209567,neutro,107.24441283507697,
15,BCNEXTERIOR00528,rodaje,BCN,EXTERIOR,EXTERIOR,20534.0,20538.38031808926,4.380318089260982,4.0,54.79054148792702,neutro,112.42816429104543,
15,MAHPMI00652,aterrizaje,MAH,PMI,PMI,20537.64166091967,20539.64166091967,2.0,6.621455111207725,235.66818768941246,en_contra,80.5,
15,OVDVLC00342,despegue,OVD,VLC,VLC,20529.0193337195,20539.68579499674,10.66646127724016,51.772280361840835,291.22468464204536,neutro,675.5425475584557,
15,LPAFUE00281,aproximacion,LPA,FUE,FUE,20536.21745013922,20540.21745013922,4.0,16.00437675006445,494.0,a_favor,119.0,
15,VLCLPA00326,rodaje,VLC,LPA,LPA,20536.0,20541.443729218332,5.44372921833201,4.0,44.08742433252576,neutro,139.72238327053785,
15,SDRSVQ00353,despegue,SDR,SVQ,SVQ,20531.433106078905,20541.542602424262,10.109496345357911,55.181890783339206,327.5052815584453,a_favor,544.2278865917406,
15,LPABCN00269,rodaje,LPA,BCN,BCN,20538.0,20542.79525752169,4.795257521691383,4.0,50.049449672816856,neutro,123.07827639003301,
15,LPAFUE00281,aterrizaje,LPA,FUE,FUE,20541.17835374682,20543.17835374682,2.0,8.002188375032224,321.4433759131433,a_favor,59.5,
15,ALCPMI00535,despegue,ALC,PMI,PMI,20538.10488282729,20543.719305571776,5.614422744485637,25.467446860622445,272.1645449904382,en_contra,408.9171232234899,
