dia,id_vuelo,fase,origen,destino_programado,destino_final,minuto_inicio,minuto_fin,duracion_min,distancia_km,velocidad_kmh,viento,combustible_consumido_l,nota
11,AGPMLN00634,rodaje,AGP,MLN,MLN,14760.0,14764.237973548079,4.237973548079026,4.0,56.63083954565428,neutro,93.94174698242213,
11,MADEXTERIOR00089,rodaje,MAD,EXTERIOR,EXTERIOR,14760.0,14764.819198976182,4.819198976181724,4.0,49.80080739271379,neutro,123.69277372200297,
11,MADEXTERIOR00211,rodaje,MAD,EXTERIOR,EXTERIOR,14760.0,14765.838034402766,5.838034402766425,4.0,41.1097269118983,neutro,149.84288300434136,
11,MADIBZ00087,rodaje,MAD,IBZ,IBZ,14760.0,14766.053144984488,6.053144984487517,4.0,39.64881076118948,neutro,134.17804715614622,
11,BCNLPA00274,rodaje,BCN,LPA,LPA,14760.0,14766.061197332518,6.061197332517622,4.0,39.59613700619814,neutro,155.5707315346381,
11,IBZALC00053,rodaje,IBZ,ALC,ALC,14761.0,14766.613990273188,5.613990273188392,4.0,42.7503412583807,neutro,124.44345105565857,
11,AGPMLN00634,despegue,AGP,MLN,MLN,14764.237973548079,14767.987673824984,3.7497002769050596,16.65413513731764,266.4874615162547,en_contra,273.10317016787246,
11,SPCTFN00163,rodaje,SPC,TFN,TFN,14763.0,14768.781752757262,5.7817527572624385,4.0,41.509903670388006,neutro,128.16218611933655,
11,IBZALC00053,despegue,IBZ,ALC,ALC,14766.613990273188,14769.630799338107,3.0168090649185615,14.472042759228364,287.8281478437092,neutro,191.0645741115265,
11,PMIEXTERIOR00590,rodaje,PMI,EXTERIOR,EXTERIOR,14764.0,14770.116874227413,6.116874227413064,4.0,39.23572580982644,neutro,156.99977183695302,
11,MADEXTERIOR00008,rodaje,MAD,EXTERIOR,EXTERIOR,14766.0,14771.2635324193,5.263532419299736,4.0,45.596755350075874,neutro,135.09733209535815,
11,SPCTFN00163,despegue,SPC,TFN,TFN,14768.781752757262,14771.386140442113,2.6043876848507352,11.072811725915786,255.09593192269293,neutro,164.94455337387097,
11,ALCEXTERIOR00521,rodaje,ALC,EXTERIOR,EXTERIOR,14766.0,14771.85265617557,5.852656175569791,4.0,41.007021906021365,neutro,150.21817517295693,
11,MADEXTERIOR00423,rodaje,MAD,EXTERIOR,EXTERIOR,14768.0,14772.369267326434,4.369267326434056,4.0,54.929117874755775,neutro,112.14452804513363,
11,LPASVQ00327,rodaje,LPA,SVQ,SVQ,14767.0,14773.286447664026,6.286447664026127,4.0,38.17736388285162,neutro,161.35215670998508,
11,PMIEXTERIOR00678,rodaje,PMI,EXTERIOR,EXTERIOR,14771.0,14775.108982631686,4.108982631685649,4.0,58.408618753760635,neutro,105.4638875466198,
11,MADIBZ00087,despegue,MAD,IBZ,IBZ,14767.819198976182,14775.842425468147,8.023226491965033,36.87206423052861,275.7399228411492,en_contra,584.3583294981763,
11,MADEXTERIOR00483,rodaje,MAD,EXTERIOR,EXTERIOR,14770.0,14775.905288841557,5.905288841557194,4.0,40.64153446840151,neutro,151.56908026662614,
11,SPCTFN00163,crucero,SPC,TFN,TFN,14771.386140442113,14777.180648382391,5.794507940277981,106.57581286193943,1103.5533711614944,a_favor,246.26658746183546,
11,PMIVLC00683,rodaje,PMI,VLC,VLC,14772.0,14778.359387443215,6.3593874432153825,4.0,37.73948389574505,neutro,140.9664216579232,
11,IBZALC00053,crucero,IBZ,ALC,ALC,14769.630799338107,14780.078297252421,10.447497914314226,139.293411557573,799.9623222708451,en_contra,600.7311300730507,
11,AGPMLN00634,crucero,AGP,MLN,MLN,14767.987673824984,14780.254851788019,12.267177963034555,160.29605069668227,784.024090200888,en_contra,705.3627328745152,
11,MADPMI00489,rodaje,MAD,PMI,PMI,14777.0,14781.152275490125,4.152275490125248,4.0,57.79963313386268,neutro,92.04210669778816,
11,SPCTFN00163,aproximacion,SPC,TFN,TFN,14777.180648382391,14781.180648382391,4.0,13.841014657394732,380.0,neutro,140.0,
11,SPCTFN00163,aterrizaje,SPC,TFN,TFN,14781.180648382391,14783.180648382391,2.0,6.920507328697366,314.49971150915064,a_favor,59.5,
11,PMIVLC00683,despegue,PMI,VLC,VLC,14778.359387443215,14783.800049501544,5.4406620583285985,22.10293862974557,243.75274618548008,en_contra,396.26155324826374,
11,IBZALC00053,aproximacion,IBZ,ALC,ALC,14780.078297252421,14784.078297252421,4.0,18.090053449035455,361.0,en_contra,161.0,
11,AGPMLN00634,aproximacion,AGP,MLN,MLN,14780.254851788019,14784.254851788019,4.0,20.81766892164705,494.0,a_favor,119.0,
11,SCQPMI00664,rodaje,SCQ,PMI,PMI,14780.0,14785.872761042483,5.8727610424830345,4.0,40.86663807088907,neutro,150.7342000904159,
11,IBZALC00053,aterrizaje,IBZ,ALC,ALC,14784.078297252421,14786.321334844914,2.2430375924923283,9.045026724517728,241.94940168967983,neutro,78.50631573724378,
11,MADEXTERIOR00501,rodaje,MAD,EXTERIOR,EXTERIOR,14782.0,14786.481912319408,4.481912319408366,4.0,53.54857098847463,neutro,115.0357495315016,
11,AGPMLN00634,aterrizaje,AGP,MLN,MLN,14784.254851788019,14786.910920807153,2.65606901913452,10.408834460823526,235.13322249917155,en_contra,106.90677802018124,
11,BIOMAH00389,rodaje,BIO,MAH,MAH,14781.0,14787.417362750564,6.41736275056428,4.0,37.39854038622201,neutro,164.71231059780624,
11,SCQAGP00644,rodaje,SCQ,AGP,AGP,14782.0,14788.25559891607,6.255598916070085,4.0,38.365631048290055,neutro,160.56037217911341,
11,IBZBCN00066,rodaje,IBZ,BCN,BCN,14784.0,14789.417589986899,5.417589986898747,4.0,44.300140944655226,neutro,120.0899113762719,
11,TFNSPC00162,rodaje,TFN,SPC,SPC,14786.0,14790.45102955505,4.4510295550498995,4.0,53.920109276233944,neutro,98.66448847025734,
11,MADPMI00489,despegue,MAD,PMI,PMI,14781.152275490125,14790.48498206859,9.33270657846515,43.87607905044889,282.07945046737836,en_contra,679.7321291315959,
11,LPATFN00196,rodaje,LPA,TFN,TFN,14785.0,14791.466702393243,6.466702393243395,4.0,37.11319702152243,neutro,143.34523638356626,
11,TFNSPC00162,despegue,TFN,SPC,SPC,14790.45102955505,14792.45102955505,2.0,11.072811725915786,379.47656784480876,a_favor,107.66666666666667,
11,LPATFN00196,despegue,LPA,TFN,TFN,14791.466702393243,14793.682622620992,2.2159202277489385,9.005246946019318,243.83315337579992,en_contra,161.3928565876888,
11,PMIMAD00469,rodaje,PMI,MAD,MAD,14789.0,14793.686891205789,4.686891205788925,4.0,51.20665051997648,neutro,103.89275506166115,
11,IBZBCN00066,despegue,IBZ,BCN,BCN,14789.417589986899,14793.923708149343,4.5061181624441815,22.055895664870096,293.6793249057401,neutro,285.3874836214874,
11,BIOALC00365,rodaje,BIO,ALC,ALC,14789.0,14794.012077174568,5.012077174567821,4.0,47.8843384969799,neutro,111.101044036257,
11,SVQBCN00612,rodaje,SVQ,BCN,BCN,14789.0,14794.174455257538,5.174455257538284,4.0,46.38169392813785,neutro,132.8110182768246,
11,FUEMAD00458,rodaje,FUE,MAD,MAD,14789.0,14795.09498680042,6.094986800420884,4.0,39.376623421629425,neutro,156.43799454415222,
11,MADIBZ00087,crucero,MAD,IBZ,IBZ,14775.842425468147,14795.447773476692,19.605348008544752,354.8936182188378,1086.112681287304,a_favor,833.2272903631136,
11,TFSSCQ00259,rodaje,TFS,SCQ,SCQ,14792.0,14796.156001357867,4.156001357867353,4.0,57.74781558856497,neutro,106.67070151861783,
11,LPASVQ00327,despegue,LPA,SVQ,SVQ,14773.286447664026,14796.564897565759,23.27844990173253,110.12014646700842,283.8337095430455,en_contra,1963.1492750460563,
11,BIOMAH00389,despegue,BIO,MAH,MAH,14787.417362750564,14797.724017335653,10.306654585088836,56.49644378529721,328.89300782640936,a_favor,642.448135803892,
11,TFNSPC00162,crucero,TFN,SPC,SPC,14792.45102955505,14798.239442646402,5.788413091351686,106.57581286193943,1104.71534612307,a_favor,246.00755638246503,
11,PMIVLC00683,crucero,PMI,VLC,VLC,14783.800049501544,14798.855765784872,15.055716283328366,212.74078431130107,847.814000906271,neutro,752.7858141664036,
11,MADEXTERIOR00089,despegue,MAD,EXTERIOR,EXTERIOR,14764.819198976182,14799.467254076882,34.64805510070073,144.0,249.36464615081536,en_contra,2921.98598015903,
11,LPATFN00196,crucero,LPA,TFN,TFN,14793.682622620992,14799.901825962508,6.219203341515822,86.67550185543593,836.2051899172267,neutro,310.96016707579514,
11,SVQMAD00507,rodaje,SVQ,MAD,MAD,14796.0,14800.345739112774,4.345739112774027,4.0,55.226508948615404,neutro,96.33055033317255,
11,MADEXTERIOR00211,despegue,MAD,EXTERIOR,EXTERIOR,14767.819198976182,14800.760122502365,32.940923526182814,144.0,262.2877283064862,en_contra,2778.01788404136,
11,BIOALC00365,despegue,BIO,ALC,ALC,14794.012077174568,14801.770385883234,7.758308708665936,47.29132409187333,365.73427947547174,a_favor,417.6556188165436,
11,TFNSPC00162,aproximacion,TFN,SPC,SPC,14798.239442646402,14802.239442646402,4.0,13.841014657394732,380.0,neutro,140.0,
11,TFNAGP00167,rodaje,TFN,AGP,AGP,14797.0,14802.308535700282,5.308535700281936,4.0,45.21020739998817,neutro,136.2524163072433,
11,ALCEXTERIOR00521,despegue,ALC,EXTERIOR,EXTERIOR,14771.85265617557,14802.605757496189,30.753101320618953,144.0,280.9472745503931,neutro,2255.227430178726,
11,PMIEXTERIOR00590,despegue,PMI,EXTERIOR,EXTERIOR,14770.116874227413,14802.647600113176,32.53072588576288,144.0,265.59505712662957,en_contra,2743.4245496993617,
11,MADIBZ00087,aproximacion,MAD,IBZ,IBZ,14795.447773476692,14803.108174632618,7.660401155926593,46.090080288160756,361.0,en_contra,308.33114652606156,
11,PMIBCN00589,rodaje,PMI,BCN,BCN,14798.0,14803.28553763239,5.285537632389605,4.0,45.40692294560197,neutro,117.1627508513057,
11,MADEXTERIOR00493,rodaje,MAD,EXTERIOR,EXTERIOR,14798.0,14803.289205763787,5.289205763787322,4.0,45.37543266763089,neutro,135.75628127055435,
