dia,id_vuelo,fase,origen,destino_programado,destino_final,minuto_inicio,minuto_fin,duracion_min,distancia_km,velocidad_kmh,viento,combustible_consumido_l,nota
24,LPAACE00108,rodaje,LPA,ACE,ACE,33480.0,33484.00327845498,4.00327845497668,4.0,59.95086344837876,neutro,88.7393390852633,
24,VLCEXTERIOR00129,rodaje,VLC,EXTERIOR,EXTERIOR,33480.0,33484.04196852037,4.041968520366936,4.0,59.37700870025698,neutro,103.74385868942132,
24,SVQVIT00696,rodaje,SVQ,VIT,VIT,33480.0,33484.09466765592,4.094667655917874,4.0,58.61281553664269,neutro,90.76513303944802,
24,VLCTFS00238,rodaje,VLC,TFS,TFS,33480.0,33484.23441516543,4.234415165432438,4.0,56.67842916282862,neutro,108.6833225794463,
24,PMIEXTERIOR00491,rodaje,PMI,EXTERIOR,EXTERIOR,33480.0,33485.05112040884,5.051120408839779,4.0,47.51421082341141,neutro,129.64542382686102,
24,FUETFN00171,rodaje,FUE,TFN,TFN,33480.0,33485.923008433645,5.923008433645009,4.0,40.51994905777531,neutro,131.29335361242647,
24,ZAZPMI00686,rodaje,ZAZ,PMI,PMI,33480.0,33486.15273163989,6.152731639893318,4.0,39.007064511608135,neutro,136.38555135100768,
24,IBZMAD00075,rodaje,IBZ,MAD,MAD,33480.0,33486.49949498644,6.499494986441277,4.0,36.92594586205704,neutro,144.0721388660899,
24,BCNAGP00554,rodaje,BCN,AGP,AGP,33480.0,33486.52068089058,6.52068089057866,4.0,36.805972263856276,neutro,167.36414285811878,
24,LPAACE00108,despegue,LPA,ACE,ACE,33484.00327845498,33487.65094011428,3.6476616593063227,16.637196228879173,273.66347730927004,en_contra,265.6713575192856,
24,IBZMAD00076,rodaje,IBZ,MAD,MAD,33482.0,33487.824593211626,5.824593211626052,4.0,41.20459425748438,neutro,129.1118161910714,
24,FUETFN00171,despegue,FUE,TFN,TFN,33485.923008433645,33489.155567507034,3.232559073388984,19.44344645425839,360.89264287849676,a_favor,174.01943011733414,
24,LCGVLC00402,rodaje,LCG,VLC,VLC,33483.0,33489.44252036261,6.442520362608775,4.0,37.252501581984085,neutro,165.35802264025878,
24,ZAZPMI00686,despegue,ZAZ,PMI,PMI,33486.15273163989,33491.267257745785,5.114526105891855,31.83941597402276,373.51749094432483,a_favor,275.33198870042384,
24,MADBCN00439,rodaje,MAD,BCN,BCN,33486.0,33491.30565445595,5.305654455951299,4.0,45.23475887708541,neutro,117.60867377354263,
24,MADEXTERIOR00488,rodaje,MAD,EXTERIOR,EXTERIOR,33485.0,33491.42140357909,6.421403579086473,4.0,37.37500642097201,neutro,164.81602519654624,
24,TFNLPA00184,rodaje,TFN,LPA,LPA,33487.0,33492.4998758453,5.4998758453002665,4.0,43.63734868762978,neutro,121.91391457080209,
24,SVQVIT00696,despegue,SVQ,VIT,VIT,33484.09466765592,33492.78000388223,8.685336226313666,53.07438199527963,366.6482029870388,a_favor,467.56060018331345,
24,PMIIBZ00091,rodaje,PMI,IBZ,IBZ,33489.0,33493.08908949144,4.089089491440973,4.0,58.69277268262034,neutro,90.64148372692775,
24,TFSMAD00225,rodaje,TFS,MAD,MAD,33487.0,33493.148941015854,6.148941015853779,4.0,39.03111111024255,neutro,157.82281940683703,
24,TFNLPA00184,despegue,TFN,LPA,LPA,33492.4998758453,33494.4998758453,2.0,9.005246946019318,385.3232920319801,a_favor,107.66666666666667,
24,IBZMAD00075,despegue,IBZ,MAD,MAD,33486.49949498644,33494.98133904373,8.481844057285343,36.87206423052861,260.8305268158339,en_contra,617.7609755056801,
24,PMIIBZ00091,despegue,PMI,IBZ,IBZ,33493.08908949144,33495.902568492376,2.813479000935331,11.143621383470402,237.64786685292717,en_contra,204.91505390159085,
24,IBZMAD00076,despegue,IBZ,MAD,MAD,33489.49949498644,33497.48158574825,7.982090761812287,36.87206423052861,277.1609494114631,en_contra,581.3622771518252,
24,LPAACE00108,crucero,LPA,ACE,ACE,33487.65094011428,33498.74797550209,11.09703538780741,160.13301370296205,865.8151016380718,neutro,554.8517693904843,
24,TFNLPA00184,crucero,TFN,LPA,LPA,33494.4998758453,33499.4998758453,5.0,86.67550185543593,1111.7033943922902,a_favor,212.5,
24,MADBCN00439,despegue,MAD,BCN,BCN,33491.30565445595,33499.63433447552,8.328680019571038,38.82179147390006,279.6730673961703,en_contra,606.6055280919279,
24,LCGVLC00402,despegue,LCG,VLC,VLC,33489.44252036261,33500.26736253303,10.824842170419288,62.71317365146371,347.60695443392325,a_favor,674.7484952895541,
24,BCNEXTERIOR00343,rodaje,BCN,EXTERIOR,EXTERIOR,33494.0,33500.619770209276,6.6197702092758846,4.0,36.25503490492989,neutro,169.90743537147648,
24,PMIIBZ00091,crucero,PMI,IBZ,IBZ,33495.902568492376,33501.528661659184,5.62609316680755,107.25735581590261,1143.856164153236,a_favor,239.1089595893558,
24,BCNAGP00554,despegue,BCN,AGP,AGP,33486.52068089058,33502.00390586997,15.483224979390798,61.323480343715495,237.63840062522203,en_contra,1305.7519732619621,
24,FUETFN00171,crucero,FUE,TFN,TFN,33489.155567507034,33502.13511779223,12.979550285199366,187.143172122237,865.0985650970683,neutro,648.9775142601419,
24,LPAACE00108,aproximacion,LPA,ACE,ACE,33498.74797550209,33502.74797550209,4.0,20.796495286098967,494.0,a_favor,119.0,
24,TFNLPA00184,aproximacion,TFN,LPA,LPA,33499.4998758453,33503.4998758453,4.0,11.256558682524147,361.0,en_contra,161.0,
24,LPAACE00108,aterrizaje,LPA,ACE,ACE,33502.74797550209,33504.74797550209,2.0,10.398247643049483,313.4804654874522,a_favor,59.5,
24,OVDVLC00320,rodaje,OVD,VLC,VLC,33500.0,33505.31907611162,5.319076111620234,4.0,45.120617747060514,neutro,117.90618714094587,
24,TFNLPA00184,aterrizaje,TFN,LPA,LPA,33503.4998758453,33505.4998758453,2.0,5.628279341262074,234.80826468857424,en_contra,80.5,
24,PMIIBZ00091,aproximacion,PMI,IBZ,IBZ,33501.528661659184,33505.528661659184,4.0,13.929526729338003,361.0,en_contra,161.0,
24,FUETFN00171,aproximacion,FUE,TFN,TFN,33502.13511779223,33506.17461497802,4.039497185789514,24.304308067822987,361.0,en_contra,162.58976172795707,
24,PMIIBZ00091,aterrizaje,PMI,IBZ,IBZ,33505.528661659184,33507.528661659184,2.0,6.964763364669001,228.95482517766965,en_contra,80.5,
24,MADEXTERIOR00080,rodaje,MAD,EXTERIOR,EXTERIOR,33502.0,33507.57367275717,5.573672757171153,4.0,43.059578568050156,neutro,143.05760076738576,
24,MADEXTERIOR00354,rodaje,MAD,EXTERIOR,EXTERIOR,33503.0,33507.923202846825,4.923202846825006,4.0,48.748753091688,neutro,126.36220640175354,
24,ZAZPMI00686,crucero,ZAZ,PMI,PMI,33491.267257745785,33508.00275306195,16.735495316162996,306.454378749969,1098.6984476785924,a_favor,711.2585509368307,
24,BCNXRY00003,rodaje,BCN,XRY,XRY,33503.0,33508.105292490305,5.105292490305146,4.0,47.010039181039716,neutro,131.0358405845464,
24,FUETFN00171,aterrizaje,FUE,TFN,TFN,33506.17461497802,33508.49768053022,2.3230655521983863,12.152154033911494,313.8651172994863,a_favor,69.11120017785906,
24,BCNGRX00030,rodaje,BCN,GRX,GRX,33505.0,33509.4842730576,4.48427305759833,4.0,53.520380431160476,neutro,99.40138611015189,
24,MAHPMI00662,rodaje,MAH,PMI,PMI,33505.0,33511.083391950175,6.0833919501747005,4.0,39.45167465218283,neutro,134.8485215622057,
24,AGPTFN00155,rodaje,AGP,TFN,TFN,33509.0,33513.330205163,4.330205163001665,4.0,55.42462561603407,neutro,111.14193251704964,
24,MADEXTERIOR00114,rodaje,MAD,EXTERIOR,EXTERIOR,33508.0,33513.5509842318,5.550984231798793,4.0,43.235575886722,neutro,142.47526194954156,
24,MAHPMI00662,despegue,MAH,PMI,PMI,33511.083391950175,33513.58763274511,2.504240794936777,10.59432817793236,253.83329429077628,en_contra,182.39220456450082,
24,OVDVLC00320,despegue,OVD,VLC,VLC,33505.31907611162,33514.574479651295,9.255403539675171,51.772280361840835,335.62413658088326,a_favor,498.2492238857376,
24,ZAZPMI00686,aproximacion,ZAZ,PMI,PMI,33508.00275306195,33514.617590175665,6.614837113716931,39.79926996752845,361.0,en_contra,266.24719382709475,
24,LPAEXTERIOR00111,rodaje,LPA,EXTERIOR,EXTERIOR,33510.0,33515.622653710896,5.622653710895975,4.0,42.68447113060706,neutro,144.3147785795792,
