dia,id_vuelo,fase,origen,destino_programado,destino_final,minuto_inicio,minuto_fin,duracion_min,distancia_km,velocidad_kmh,viento,combustible_consumido_l,nota
17,LCGMAD00407,rodaje,LCG,MAD,MAD,23400.0,23404.146353603886,4.146353603886382,4.0,57.882183462345935,neutro,91.91083821951561,
17,AGPMAD00418,rodaje,AGP,MAD,MAD,23400.0,23404.336921593873,4.33692159387283,4.0,55.338791537992705,neutro,96.13509533086872,
17,VLCPMI00680,rodaje,VLC,PMI,PMI,23400.0,23404.862812961204,4.862812961204327,4.0,49.35414993639269,neutro,107.79235397340207,
17,MADEXTERIOR00420,rodaje,MAD,EXTERIOR,EXTERIOR,23400.0,23405.6602525174,5.660252517398476,4.0,42.40093516363811,neutro,145.2798146132081,
17,BIOACE00098,rodaje,BIO,ACE,ACE,23400.0,23406.082342981288,6.082342981288093,4.0,39.458478539986096,neutro,156.11346985306673,
17,BCNMAD00443,rodaje,BCN,MAD,MAD,23400.0,23406.52383771491,6.523837714910769,4.0,36.78816219652486,neutro,144.61173601388944,
17,BCNLPA00255,rodaje,BCN,LPA,LPA,23403.0,23408.56446643726,5.564466437259398,4.0,43.13081994581814,neutro,142.8213052230012,
17,PMISCQ00661,rodaje,PMI,SCQ,SCQ,23404.0,23408.65674224364,4.656742243638291,4.0,51.538175712406414,neutro,119.52305092004154,
17,VLCPMI00680,despegue,VLC,PMI,PMI,23404.862812961204,23410.37195578701,5.509142825805611,22.10293862974557,240.72280565551827,en_contra,401.2492358127927,
17,LCGMAD00407,despegue,LCG,MAD,MAD,23404.146353603886,23410.380876492814,6.234522888928041,40.48073822472709,389.5798181760786,a_favor,335.62514885402015,
17,MADEXTERIOR00430,rodaje,MAD,EXTERIOR,EXTERIOR,23406.0,23410.688794785907,4.6887947859067935,4.0,51.185861390516976,neutro,120.34573283827243,
17,AGPMAD00418,despegue,AGP,MAD,MAD,23404.336921593873,23412.033117575516,7.696195981643541,34.48768739217948,268.86805487620046,en_contra,560.5396073297695,
17,MAHBCN00571,rodaje,MAH,BCN,BCN,23409.0,23413.402766204716,4.40276620471559,4.0,54.51118429655952,neutro,97.59465087122994,
17,BCNMAD00443,despegue,BCN,MAD,MAD,23406.52383771491,23414.97388216942,8.450044454508316,38.82179147390006,275.6562407421827,en_contra,615.444904436666,
17,BCNALC00540,rodaje,BCN,ALC,ALC,23411.0,23415.72999166926,4.729991669260926,4.0,50.74004708288567,neutro,104.84814866863624,
17,MAHBCN00571,despegue,MAH,BCN,BCN,23413.402766204716,23417.506768174462,4.104001969746605,19.26489636847561,281.65039652246617,en_contra,298.90814346332047,
17,BCNEXTERIOR00587,rodaje,BCN,EXTERIOR,EXTERIOR,23413.0,23417.699703953243,4.699703953243443,4.0,51.06704643263975,neutro,120.62573479994343,
17,ACEMAD00114,rodaje,ACE,MAD,MAD,23414.0,23418.003005356528,4.003005356527865,4.0,59.95495349726675,neutro,102.74380415090847,
17,SCQAGP00647,rodaje,SCQ,AGP,AGP,23416.0,23421.773369150964,5.773369150963845,4.0,41.570180898606104,neutro,148.183141541406,
17,BCNALC00540,despegue,BCN,ALC,ALC,23415.72999166926,23422.683329009236,6.9533373399754055,32.312851766058664,278.82598113250197,en_contra,506.43473626144174,
17,MADEAS00355,rodaje,MAD,EAS,EAS,23420.0,23424.018713924714,4.018713924713666,4.0,59.72059830487154,neutro,89.0814919978127,
17,BCNEXTERIOR00059,rodaje,BCN,EXTERIOR,EXTERIOR,23419.0,23424.31985217722,5.319852177221037,4.0,45.11403550413984,neutro,136.54287254871565,
17,MADEXTERIOR00012,rodaje,MAD,EXTERIOR,EXTERIOR,23422.0,23426.402715529242,4.402715529242414,4.0,54.511811722998274,neutro,113.00303191722989,
17,VLCPMI00680,crucero,VLC,PMI,PMI,23410.37195578701,23426.703054103917,16.33109831690672,212.74078431130107,781.6037115803622,en_contra,939.0381532221338,
17,PMISCQ00661,despegue,PMI,SCQ,SCQ,23408.65674224364,23427.620029229016,18.963286985377636,80.40904206393961,254.41488743783026,en_contra,1599.2372024335982,
17,MAHBCN00571,crucero,MAH,BCN,BCN,23417.506768174462,23427.64540067078,10.138632496316859,185.42462754657777,1097.3351343820561,a_favor,430.89188109340927,
17,MADEXTERIOR00448,rodaje,MAD,EXTERIOR,EXTERIOR,23423.0,23428.449634180208,5.449634180207795,4.0,44.03965331683746,neutro,139.87394395870228,
17,SPCTFN00141,rodaje,SPC,TFN,TFN,23424.0,23429.059113367624,5.059113367624377,4.0,47.43914250586444,neutro,112.14367964898061,
17,BIOACE00098,despegue,BIO,ACE,ACE,23406.082342981288,23429.088636254874,23.00629327358547,148.58465387370515,387.5061108891501,a_favor,1434.058947386826,
17,LPAACE00103,rodaje,LPA,ACE,ACE,23423.0,23429.50539627072,6.5053962707206665,4.0,36.892448978111226,neutro,144.20295066766715,
17,TFNSVQ00223,rodaje,TFN,SVQ,SVQ,23424.0,23429.622172618227,5.622172618226614,4.0,42.68812366626734,neutro,144.3024305345073,
17,PMILPA00309,rodaje,PMI,LPA,LPA,23424.0,23429.91408430058,5.9140843005807255,4.0,40.58109215258806,neutro,151.79483038154618,
17,MADEAS00355,despegue,MAD,EAS,EAS,23424.018713924714,23431.098686224937,7.079972300223744,28.070375064001613,237.88546514331415,en_contra,515.6579825328377,
17,VLCPMI00680,aproximacion,VLC,PMI,PMI,23426.703054103917,23431.295077364943,4.592023261026043,27.62867328718196,361.0,en_contra,184.82893625635577,
17,SPCTFN00141,despegue,SPC,TFN,TFN,23429.059113367624,23431.599901612,2.5407882443760172,11.072811725915786,261.48133557584765,neutro,160.9165888105036,
17,MAHBCN00571,aproximacion,MAH,BCN,BCN,23427.64540067078,23431.647802963398,4.002402292619081,24.081120460594516,361.0,en_contra,161.0966922779384,
17,LPAACE00103,despegue,LPA,ACE,ACE,23429.50539627072,23433.355514170737,3.8501179000159027,16.637196228879173,259.273040373394,en_contra,280.4169203843793,
