dia,id_vuelo,fase,origen,destino_programado,destino_final,minuto_inicio,minuto_fin,duracion_min,distancia_km,velocidad_kmh,viento,combustible_consumido_l,nota
3,MADPNA00508,rodaje,MAD,PNA,PNA,3240.0,3244.7603828763367,4.760382876336735,4.0,50.41611278643539,neutro,105.52182042546055,
3,MAHBCN00580,rodaje,MAH,BCN,BCN,3240.0,3244.791714840696,4.791714840695931,4.0,50.08645296704539,neutro,106.21634563542199,
3,ALCBIO00370,rodaje,ALC,BIO,BIO,3240.0,3244.8462679071276,4.84626790712764,4.0,49.52264393947777,neutro,107.42560527466259,
3,LCGMAD00421,rodaje,LCG,MAD,MAD,3240.0,3245.8221193651752,5.82211936517524,4.0,41.2221022872792,neutro,129.056979261383,
3,VLCIBZ00096,rodaje,VLC,IBZ,IBZ,3240.0,3246.1236814403965,6.123681440396467,4.0,39.19211055244917,neutro,135.74160526212196,
3,BCNLCG00416,rodaje,BCN,LCG,LCG,3242.0,3248.581852861133,6.581852861133029,4.0,36.4638962711013,neutro,168.93422343574346,
3,MAHBCN00580,despegue,MAH,BCN,BCN,3244.791714840696,3248.939719841685,4.148005000989087,19.26489636847561,278.6625816104169,en_contra,302.11303090537115,
3,VLCIBZ00096,despegue,VLC,IBZ,IBZ,3246.1236814403965,3249.1641741806247,3.0404927402282738,13.93092559029039,274.9079201401524,en_contra,221.44922124663546,
3,MADPNA00508,despegue,MAD,PNA,PNA,3244.7603828763367,3250.3443064609046,5.583923584567856,23.957629300799994,257.42790643135726,en_contra,406.6957677426968,
3,FUEMAD00466,rodaje,FUE,MAD,MAD,3248.0,3252.0442553265607,4.0442553265606875,4.0,59.343434234678426,neutro,103.80255338172341,
3,LCGMAD00421,despegue,LCG,MAD,MAD,3245.8221193651752,3252.2863147248827,6.464195359707446,40.48073822472709,375.73807076177434,a_favor,347.9891835309083,
3,PMIEXTERIOR00689,rodaje,PMI,EXTERIOR,EXTERIOR,3247.0,3253.0102207551945,6.010220755194496,4.0,39.931977505580846,neutro,154.26233271665762,
3,ALCBIO00370,despegue,ALC,BIO,BIO,3244.8462679071276,3254.9127101990857,10.066442291958083,47.29132409187333,281.8751017704809,neutro,637.5413451573547,
3,MADMAH00474,rodaje,MAD,MAH,MAH,3251.0,3255.1285520410074,4.128552041007424,4.0,58.13176087310384,neutro,91.51623690899471,
3,BIOBCN00374,rodaje,BIO,BCN,BCN,3251.0,3256.5936677640175,5.593667764017482,4.0,42.90565870641281,neutro,123.99296876905555,
3,VLCIBZ00096,crucero,VLC,IBZ,IBZ,3249.1641741806247,3258.7918870109884,9.627712830363635,134.085158806545,835.620013823022,en_contra,553.5934877459196,
3,MAHBCN00580,crucero,MAH,BCN,BCN,3248.939719841685,3258.8933991202002,9.95367927851521,185.42462754657777,1117.7251488109127,a_favor,423.0313693369023,
3,GRXPMI00037,rodaje,GRX,PMI,PMI,3254.0,3259.0026184549606,5.002618454960611,4.0,47.97487598959552,neutro,110.89137575162815,
3,VLCIBZ00095,rodaje,VLC,IBZ,IBZ,3255.0,3260.534678125049,5.53467812504914,4.0,43.36295527535654,neutro,122.68536510525591,
3,LPATFN00194,rodaje,LPA,TFN,TFN,3257.0,3262.25428430486,5.254284304859993,4.0,45.67701062121908,neutro,116.46996875773246,
3,BIOBCN00374,despegue,BIO,BCN,BCN,3256.5936677640175,3262.4045857831793,5.810918019161818,37.44638312723494,386.64854334980635,a_favor,312.82108669821645,
3,LPAFUE00274,rodaje,LPA,FUE,FUE,3257.0,3262.438803454334,5.438803454333993,4.0,44.127353013419025,neutro,120.56014323773738,
3,VLCIBZ00096,aproximacion,VLC,IBZ,IBZ,3258.7918870109884,3262.7918870109884,4.0,17.41365698786299,380.0,neutro,140.0,
3,MAHBCN00580,aproximacion,MAH,BCN,BCN,3258.8933991202002,3262.8958014128198,4.002402292619536,24.081120460594516,361.0,en_contra,161.0966922779384,
3,MADPNA00508,crucero,MAD,PNA,PNA,3250.3443064609046,3263.188914250077,12.844607789172187,230.59218202019994,1077.1470136188475,a_favor,545.8958310398097,
3,VLCIBZ00095,despegue,VLC,IBZ,IBZ,3260.534678125049,3264.0108153840497,3.476137259000552,13.93092559029039,240.45527352326232,en_contra,253.17866369721963,
3,MADTFN00203,rodaje,MAD,TFN,TFN,3259.0,3264.1771759209228,5.177175920922764,4.0,46.357319833402855,neutro,132.8808486370129,
3,LPATFN00194,despegue,LPA,TFN,TFN,3262.25428430486,3264.273865999021,2.0195816941609337,9.005246946019318,267.53798488239534,en_contra,147.09286672471285,
3,BCNLCG00416,despegue,BCN,LCG,LCG,3248.581852861133,3264.5008314447527,15.918978583619719,71.23182348178928,268.4788717100947,en_contra,1342.5005272185876,
3,VLCIBZ00096,aterrizaje,VLC,IBZ,IBZ,3262.7918870109884,3264.889697212015,2.097810201026732,8.706828493931495,249.02620331441082,neutro,73.42335703593022,
3,MAHBCN00580,aterrizaje,MAH,BCN,BCN,3262.8958014128198,3266.033380347418,3.137578934598423,12.040560230297258,230.25193274071606,en_contra,126.2875521175851,
3,BCNEXTERIOR00600,rodaje,BCN,EXTERIOR,EXTERIOR,3262.0,3266.8341781837607,4.834178183760741,4.0,49.64649437338092,neutro,124.07724004985985,
3,MADPNA00508,aproximacion,MAD,PNA,PNA,3263.188914250077,3267.188914250077,4.0,29.947036625999996,494.0,a_favor,119.0,
3,LPAFUE00274,despegue,LPA,FUE,FUE,3265.25428430486,3268.081520208435,2.8272359035750014,12.803501400051557,271.7177165979166,en_contra,205.91701497705841,
3,MADMAH00474,despegue,MAD,MAH,MAH,3255.1285520410074,3268.114005891142,12.98545385013449,53.40515263096956,246.7614297381711,en_contra,945.7738887514466,
3,FUELPA00275,rodaje,FUE,LPA,LPA,3265.0,3269.3430457042127,4.343045704212727,4.0,55.2607585426043,neutro,96.27084644338436,
3,PMIEXTERIOR00489,rodaje,PMI,EXTERIOR,EXTERIOR,3265.0,3269.7398027280838,4.73980272808376,4.0,50.635018748350625,neutro,121.65493668748084,
