dia,id_vuelo,fase,origen,destino_programado,destino_final,minuto_inicio,minuto_fin,duracion_min,distancia_km,velocidad_kmh,viento,combustible_consumido_l,nota
8,SCQTFN00229,rodaje,SCQ,TFN,TFN,10440.0,10444.275906090945,4.275906090944773,4.0,56.12845438964726,neutro,109.74825633424524,
8,VLCBJZ00030,rodaje,VLC,BJZ,BJZ,10440.0,10444.700587558604,4.700587558603729,4.0,51.057446969742486,neutro,104.19635754903145,
8,SVQSCQ00692,rodaje,SVQ,SCQ,SCQ,10440.0,10444.817565140076,4.817565140076113,4.0,49.81769691155816,neutro,106.7893606050205,
8,PMIBCN00604,rodaje,PMI,BCN,BCN,10440.0,10445.26591032138,5.265910321379124,4.0,45.57616544012113,neutro,116.72767879056262,
8,AGPMAD00438,rodaje,AGP,MAD,MAD,10440.0,10445.290537886582,5.29053788658166,4.0,45.3640074308364,neutro,117.27358981922096,
8,MADTFN00226,rodaje,MAD,TFN,TFN,10440.0,10445.419916222627,5.419916222626853,4.0,44.28112726135652,neutro,139.11118304740495,
8,IBZPMI00089,rodaje,IBZ,PMI,PMI,10440.0,10446.424824107164,6.4248241071636585,4.0,37.35510824839669,neutro,142.4169343754569,
8,SCQBCN00619,rodaje,SCQ,BCN,BCN,10442.0,10447.30712246551,5.307122465510474,4.0,45.222246435742676,neutro,136.2161432814463,
8,PMIMAD00503,rodaje,PMI,MAD,MAD,10444.0,10448.682447741665,4.682447741664873,4.0,51.25524367617229,neutro,103.79425827358186,
8,PMIBCN00604,despegue,PMI,BCN,BCN,10445.26591032138,10448.888924290604,3.6230139692252123,16.123643274483953,267.0203881869265,en_contra,263.87618409186575,
8,IBZPMI00089,despegue,IBZ,PMI,PMI,10446.424824107164,10449.049009271264,2.624185164100709,11.143621383470402,254.79043634374267,neutro,166.19839372643506,
8,SDRAGP00361,rodaje,SDR,AGP,AGP,10446.0,10450.09195413684,4.091954136840286,4.0,58.65168376138575,neutro,105.02682284554518,
8,AGPMAD00438,despegue,AGP,MAD,MAD,10445.290537886582,10452.941261725404,7.6507238388221595,34.48768739217948,270.46607446877283,en_contra,557.2277195941814,
8,SVQSCQ00692,despegue,SVQ,SCQ,SCQ,10444.817565140076,10453.718729207774,8.901164067698119,51.59214386288684,347.76671997392,a_favor,479.17933231110067,
8,VLCBJZ00030,despegue,VLC,BJZ,BJZ,10444.700587558604,10455.847364904006,11.14677734540237,44.137601544173,237.5804244213113,en_contra,811.8569499900863,
8,BCNMAD00479,rodaje,BCN,MAD,MAD,10452.0,10456.093350469642,4.093350469642246,4.0,58.631676368772176,neutro,90.73593541039338,
8,IBZPMI00089,crucero,IBZ,PMI,PMI,10449.049009271264,10456.987353639379,7.938344368114485,107.25735581590261,810.6780268696191,en_contra,456.4548011665511,
8,AGPIBZ00055,rodaje,AGP,IBZ,IBZ,10453.0,10459.16933401467,6.169334014670312,4.0,38.902092094428276,neutro,136.75357065852901,
8,SDRAGP00361,despegue,SDR,AGP,AGP,10450.09195413684,10459.581196632615,9.489242495774306,60.13348017984191,380.2209515034775,a_favor,591.4961155699275,
8,PMIMAD00503,despegue,PMI,MAD,MAD,10448.682447741665,10459.653722604666,10.971274863000872,43.87607905044889,239.95066898788042,en_contra,799.0745191885507,
8,PMIBCN00604,crucero,PMI,BCN,BCN,10448.888924290604,10460.058759137672,11.16983484706725,155.19006651690805,833.6205609574382,neutro,558.491742353383,
8,IBZPMI00089,aproximacion,IBZ,PMI,PMI,10456.987353639379,10460.987353639379,4.0,13.929526729338003,361.0,en_contra,161.0,
8,SCQBCN00619,despegue,SCQ,BCN,BCN,10447.30712246551,10462.362743546051,15.055621080540732,70.89934389058455,282.54966106533163,en_contra,1269.6907111256692,
8,IBZPMI00089,aterrizaje,IBZ,PMI,PMI,10460.987353639379,10462.987353639379,2.0,6.964763364669001,233.5860973942432,en_contra,80.5,
8,MADEXTERIOR00291,rodaje,MAD,EXTERIOR,EXTERIOR,10457.0,10463.442936872512,6.442936872512291,4.0,37.25009335787376,neutro,165.36871306116947,
8,SVQTFS00262,rodaje,SVQ,TFS,TFS,10457.0,10463.631179375692,6.631179375692227,4.0,36.19265690199322,neutro,170.2002706427655,
8,PMIBCN00604,aproximacion,PMI,BCN,BCN,10460.058759137672,10464.058759137672,4.0,20.154554093104945,361.0,en_contra,161.0,
8,SCQTFS00260,rodaje,SCQ,TFS,TFS,10460.0,10464.558030805842,4.558030805841554,4.0,52.654317231120096,neutro,116.98945734993363,
8,TFSSPC00167,rodaje,TFS,SPC,SPC,10461.0,10465.273959191467,4.273959191466929,4.0,56.15402235921394,neutro,94.73942874418286,
8,BCNMAD00479,despegue,BCN,MAD,MAD,10456.093350469642,10465.68978079388,9.5964303242381,38.82179147390006,242.72645241331298,en_contra,698.9400086153869,
8,SCQBCN00618,rodaje,SCQ,BCN,BCN,10462.0,10466.008896568886,4.008896568886485,4.0,59.86684761654389,neutro,102.8950119347476,
8,MADEXTERIOR00021,rodaje,MAD,EXTERIOR,EXTERIOR,10462.0,10466.102403476974,4.102403476974359,4.0,58.50229051019761,neutro,105.29502257567577,
8,PMIBCN00604,aterrizaje,PMI,BCN,BCN,10464.058759137672,10466.63643565756,2.577676519887973,10.077277046552473,234.56652459218463,en_contra,103.7514799255165,
8,BIOEXTERIOR00182,rodaje,BIO,EXTERIOR,EXTERIOR,10463.0,10467.125296485567,4.1252964855666505,4.0,58.17763664738496,neutro,105.88260979619714,
8,TFSSPC00167,despegue,TFS,SPC,SPC,10465.273959191467,10467.273959191467,2.0,10.562956179663004,360.41335988926426,a_favor,107.66666666666667,
8,TFNLPA00192,rodaje,TFN,LPA,LPA,10465.0,10469.227003211348,4.227003211348347,4.0,56.777813500504735,neutro,93.69857118489966,
8,BCNEXTERIOR00597,rodaje,BCN,EXTERIOR,EXTERIOR,10465.0,10469.613254223466,4.613254223466356,4.0,52.0240134998851,neutro,118.40685840229541,
8,AGPIBZ00055,despegue,AGP,IBZ,IBZ,10459.16933401467,10469.677885946641,10.508551931970942,45.7276429858621,261.08816865665386,en_contra,765.372865711909,
8,TFNLPA00192,despegue,TFN,LPA,LPA,10469.227003211348,10471.37604844562,2.149045234271398,9.005246946019318,251.42086734368644,en_contra,156.5221278960504,
8,AGPMAD00438,crucero,AGP,MAD,MAD,10452.941261725404,10471.584478881497,18.64321715609367,331.9439911497275,1068.3048586640161,a_favor,792.3367291339985,
8,ALCIBZ00058,rodaje,ALC,IBZ,IBZ,10470.0,10474.077920681031,4.0779206810311734,4.0,58.85352334497232,neutro,90.39390842951923,
8,SCQTFN00229,despegue,SCQ,TFN,TFN,10444.275906090945,10474.575118316385,30.299212225439987,140.05392650537127,277.3417185832516,en_contra,2555.2335643454644,
8,TFSSPC00167,crucero,TFS,SPC,SPC,10467.273959191467,10475.101755112737,7.827795921270081,101.66845322925641,779.2879700886705,en_contra,450.09826547306284,
8,TFNLPA00192,crucero,TFN,LPA,LPA,10471.37604844562,10476.37604844562,5.0,86.67550185543593,1111.3462923916118,a_favor,212.5,
8,VLCBIO00415,rodaje,VLC,BIO,BIO,10470.0,10476.569924834872,6.569924834871927,4.0,36.53009829368492,neutro,145.6333338396652,
8,ALCIBZ00058,despegue,ALC,IBZ,IBZ,10474.077920681031,10476.97822991638,2.9003092353486863,14.472042759228364,299.38964954858534,neutro,183.68625157211167,
