dia,id_vuelo,fase,origen,destino_programado,destino_final,minuto_inicio,minuto_fin,duracion_min,distancia_km,velocidad_kmh,viento,combustible_consumido_l,nota
13,MADLCG00426,rodaje,MAD,LCG,LCG,17640.0,17644.607428888135,4.607428888135473,4.0,52.08978930049925,neutro,102.13134035366527,
13,LPAMAD00290,rodaje,LPA,MAD,MAD,17640.0,17644.831870008777,4.831870008776605,4.0,49.67021040797452,neutro,124.01799689197645,
13,IBZEXTERIOR00060,rodaje,IBZ,EXTERIOR,EXTERIOR,17640.0,17645.025734507915,5.025734507915331,4.0,47.75421376159153,neutro,128.9938523698291,
13,MADEXTERIOR00470,rodaje,MAD,EXTERIOR,EXTERIOR,17641.0,17646.196742559598,5.196742559597624,4.0,46.18277646961485,neutro,133.38305902965502,
13,BIOSCQ00402,rodaje,BIO,SCQ,SCQ,17643.0,17648.123404165937,5.123404165937245,4.0,46.84385463782468,neutro,113.56879234494716,
13,AGPMLN00652,rodaje,AGP,MLN,MLN,17643.0,17648.342531009046,5.34253100904607,4.0,44.92252821623255,neutro,118.42610403386963,
13,SVQMAD00538,rodaje,SVQ,MAD,MAD,17643.0,17649.004716172883,6.004716172883491,4.0,39.96858354168824,neutro,133.10454183223945,
13,ACELPA00124,rodaje,ACE,LPA,LPA,17646.0,17650.062354945472,4.06235494547218,4.0,59.079032536908144,neutro,90.04886795795892,
13,AGPMLN00652,despegue,AGP,MLN,MLN,17648.342531009046,17652.002637918064,3.660106909017486,16.65413513731764,273.010634136788,en_contra,266.57778654004164,
13,ACELPA00124,despegue,ACE,LPA,LPA,17650.062354945472,17652.624373195773,2.5620182503007527,16.637196228879173,389.6271127714074,a_favor,137.92198247458123,
13,BIOSCQ00402,despegue,BIO,SCQ,SCQ,17648.123404165937,17653.837802186677,5.714398020740191,36.05581486806779,378.57861567077765,a_favor,307.6250934499058,
13,SVQMAD00538,despegue,SVQ,MAD,MAD,17649.004716172883,17653.94855361104,4.943837438157061,31.680520733191237,384.48498110409764,a_favor,266.1432487541115,
13,MADLCG00426,despegue,MAD,LCG,LCG,17644.607428888135,17654.02011613014,9.412687242005632,40.48073822472709,258.03941329790933,en_contra,685.5573874593468,
13,MADEXTERIOR00252,rodaje,MAD,EXTERIOR,EXTERIOR,17649.0,17654.09145847903,5.091458479029825,4.0,47.1377702457076,neutro,130.6807676283953,
13,PMIBCN00587,rodaje,PMI,BCN,BCN,17650.0,17654.169946100563,4.169946100562811,4.0,57.55470075923451,neutro,92.43380522913101,
13,BCNMAD00466,rodaje,BCN,MAD,MAD,17651.0,17656.129045272137,5.129045272136864,4.0,46.79233410235677,neutro,113.69383686572819,
13,SDRMAD00355,rodaje,SDR,MAD,MAD,17650.0,17656.313196198753,6.313196198752848,4.0,38.01560928002881,neutro,139.9425157390498,
