dia,id_vuelo,origen,destino_programado,destino_final,redirigido,es_exterior,salida_programada,llegada_real,retraso_total_min,retraso_por_redireccion_min,combustible_consumido_l,tipo_aeronave
3,A39A4600579,A39,A46,A46,False,False,3334.0,3368.3501916941727,13.350191694172736,0.0,1142.879899184179,corto_radio
3,A31A1500302,A31,A15,A15,False,False,3317.0,3369.545787063599,14.545787063599164,0.0,2145.095418499659,corto_radio
3,A6A2800116,A6,A28,A28,False,False,3313.0,3369.5460884473578,13.54608844735776,0.0,2214.838619357704,corto_radio
3,A27A4800481,A27,A48,A48,False,False,3339.0,3369.78206262853,13.782062628530184,0.0,966.0186398697851,corto_radio
3,A47A2500456,A47,A25,A25,False,False,3315.0,3369.911163768748,13.911163768747883,0.0,2137.042730622141,corto_radio
3,A32A4700533,A32,A47,A47,False,False,3333.0,3370.0,18.0,0.0,1264.929052809554,corto_radio
3,A14A1200242,A14,A12,A12,False,False,3347.0,3371.2923291294746,14.292329129474638,0.0,650.1404641099798,corto_radio
3,A35A4600556,A35,A46,A46,False,False,3322.0,3371.3501916941727,13.350191694172736,0.0,1890.3423292315865,corto_radio
3,A39A2600465,A39,A26,A26,False,False,3343.0,3372.11557048572,13.115570485720127,0.0,865.9157144731654,corto_radio
3,A37A3600557,A37,A36,A36,False,False,3299.0,3372.4536976695576,12.453697669557641,0.0,3447.415231169267,medio_radio
3,A32A300050,A32,A3,A3,False,False,3323.0,3372.5236698726912,17.523669872691244,0.0,2057.6126421677045,corto_radio
3,A3A3000048,A3,A30,A30,False,False,3291.0,3373.0,16.0,0.0,3840.495765165139,medio_radio
3,A34A2500449,A34,A25,A25,False,False,3333.0,3373.3208501320314,12.32085013203141,0.0,1438.8272012096666,corto_radio
3,A40A1800350,A40,A18,A18,False,False,3354.0,3374.763422355226,14.763422355225885,0.0,483.4325783727688,corto_radio
3,A33A3400534,A33,A34,A34,False,False,3336.0,3375.0,19.0,0.0,1341.083326316695,corto_radio
3,A44A2100406,A44,A21,A21,False,False,3310.0,3376.8614844470108,14.861484447010753,0.0,2705.684105973369,corto_radio
3,A6A1700109,A6,A17,A17,False,False,3341.0,3377.570111711525,12.570111711524987,0.0,1252.9145539354815,corto_radio
3,A25A400070,A25,A4,A4,False,False,3338.0,3378.2093050329104,16.20930503291038,0.0,1564.8296462276599,corto_radio
3,A8A1000156,A8,A10,A10,False,False,3345.0,3379.6304660130886,13.630466013088608,0.0,1185.3235627838937,corto_radio
3,A42A4600592,A42,A46,A46,False,False,3344.0,3381.1955262454085,13.195526245408473,0.0,1297.7636818794351,corto_radio
3,A33A3700538,A33,A37,A37,False,False,3313.0,3381.571388150354,21.57138815035387,0.0,3065.544900692097,corto_radio
3,A40A4400583,A40,A44,A44,False,False,3309.0,3382.143967180113,20.143967180113123,0.0,3228.876442244951,corto_radio
3,A43A2300432,A43,A23,A23,False,False,3318.0,3382.6545486743357,11.654548674335729,0.0,2937.420902637251,medio_radio
3,A37A2700473,A37,A27,A27,False,False,3317.0,3383.0,12.0,0.0,2949.619349338593,medio_radio
3,A7A400060,A7,A4,A4,False,False,3329.0,3384.332570594183,18.332570594182926,0.0,2324.017317173059,corto_radio
3,A32A2200413,A32,A22,A22,False,False,3349.0,3387.7294570423974,16.72945704239737,0.0,1475.0068861281477,corto_radio
3,A41A300054,A41,A3,A3,False,False,3322.0,3388.31911577155,11.31911577155006,0.0,3090.7814011870555,medio_radio
3,A38A3200532,A38,A32,A32,False,False,3316.0,3388.895044744111,21.895044744111146,0.0,3253.451532712059,corto_radio
3,A7A4800153,A7,A48,A48,False,False,3346.0,3390.7744062535285,16.77440625352847,0.0,1779.596221100231,corto_radio
3,A30A400071,A30,A4,A4,False,False,3321.0,3393.5540861957697,14.554086195769742,0.0,3200.747638980298,medio_radio
3,A23A2000375,A23,A20,A20,False,False,3359.0,3394.725503612203,13.725503612202829,0.0,1241.1938976397246,corto_radio
3,A19A3200365,A19,A32,A32,False,False,3364.0,3398.1033559233174,16.103355923317395,0.0,1217.5738937148635,corto_radio
3,A20A1600317,A20,A16,A16,False,False,3351.0,3398.1311848927144,14.131184892714373,0.0,1867.2221098341856,corto_radio
3,A22A3300414,A22,A33,A33,False,False,3365.0,3399.8144819754766,15.81448197547661,0.0,1269.2768608615193,corto_radio
3,A30A4300516,A30,A43,A43,False,False,3321.0,3401.290042917702,10.290042917702067,0.0,3758.4437377215713,medio_radio
3,A46A4200593,A46,A42,A42,False,False,3364.0,3401.96484906395,13.964849063950169,0.0,1320.0811386944501,corto_radio
3,A17A2300334,A17,A23,A23,False,False,3343.0,3402.4944916479653,19.494491647965333,0.0,2590.47277647375,corto_radio
3,A47A200033,A47,A2,A2,False,False,3353.0,3402.687538460578,12.687538460577798,0.0,1879.362835049787,corto_radio
3,A42A4400589,A42,A44,A44,False,False,3331.0,3404.0276291643936,11.027629164393602,0.0,3407.891872314082,medio_radio
3,A26A4200467,A26,A42,A42,False,False,3382.0,3404.96484906395,20.96484906395017,0.0,445.94713890275887,corto_radio
3,A15A4300313,A15,A43,A43,False,False,3380.0,3409.523074052339,13.52307405233887,0.0,886.1144215942876,corto_radio
3,A32A700139,A32,A7,A7,False,False,3338.0,3410.719429075277,17.71942907527682,0.0,3698.174102809665,medio_radio
3,A33A3100520,A33,A31,A31,False,False,3382.0,3410.9205441296112,15.920544129611244,0.0,928.8803119709796,corto_radio
3,A30A4600519,A30,A46,A46,False,False,3366.0,3412.0,17.0,0.0,1513.6946819996494,corto_radio
3,A42A4700594,A42,A47,A47,False,False,3367.0,3412.6127921610173,12.612792161017296,0.0,1713.881258853701,corto_radio
3,A40A2300430,A40,A23,A23,False,False,3365.0,3414.284152721176,17.284152721175815,0.0,2013.939426285238,corto_radio
3,A42A2200419,A42,A22,A22,False,False,3364.0,3414.358681917534,13.358681917533886,0.0,1939.5238679650263,corto_radio
3,A34A2800485,A34,A28,A28,False,False,3362.0,3414.6410636914884,13.641063691488398,0.0,2029.0227983649413,corto_radio
3,A39A4700581,A39,A47,A47,False,False,3355.0,3415.6127921610173,15.612792161017296,0.0,2320.262223705618,corto_radio
3,A15A1000203,A15,A10,A10,False,False,3259.0,3417.1712359475223,14.171235947522291,0.0,7963.496107803781,medio_radio
3,A25A3900453,A25,A39,A39,False,False,3377.0,3418.011623075593,17.01162307559298,0.0,1591.2842541434188,corto_radio
3,A31A4600524,A31,A46,A46,False,False,3382.0,3418.5230178591587,14.5230178591587,0.0,1323.143185160532,corto_radio
3,A4A3500073,A4,A35,A35,False,False,3398.0,3419.3981779178334,14.398177917833436,0.0,513.7090214173722,corto_radio
3,A29A3600496,A29,A36,A36,False,False,3306.0,3420.9773943137507,18.977394313750665,0.0,5991.199864250705,medio_radio
3,A42A500097,A42,A5,A5,False,False,3358.0,3421.420377882976,14.420377882976027,0.0,2529.89087373408,corto_radio
3,A21A1800343,A21,A18,A18,False,False,3362.0,3421.7977132620167,18.797713262016714,0.0,2606.232474379375,corto_radio
3,A24A4500443,A24,A45,A45,False,False,3349.0,3422.1408026558224,11.140802655822426,0.0,3465.1541635748117,medio_radio
3,A30A1900363,A30,A19,A19,False,False,3370.0,3422.6591106711144,15.659110671114377,0.0,1934.7139909505263,corto_radio
3,A14A1000202,A14,A10,A10,False,False,3396.0,3422.8968976228025,13.896897622802499,0.0,780.8661294931048,corto_radio
3,A47EXTERIOR00584,A47,EXTERIOR,EXTERIOR,False,True,3286.0,3423.472748135399,2.472748135398888,0.0,7375.100401606426,medio_radio
3,A35A3600550,A35,A36,A36,False,False,3392.0,3423.9773943137507,15.977394313750665,0.0,921.5037849199665,corto_radio
3,A9A2800190,A9,A28,A28,False,False,3303.0,3425.0,15.0,0.0,5924.963154444514,medio_radio
3,A2A900017,A2,A9,A9,False,False,3269.0,3425.211593027341,27.211593027341223,0.0,8449.757174210812,medio_radio
3,A39A600119,A39,A6,A6,False,False,3361.0,3425.4234375723768,10.42343757237677,0.0,2910.0484170805134,medio_radio
3,A9A3300194,A9,A33,A33,False,False,3257.0,3427.623854336539,14.623854336538898,0.0,8632.764859182907,medio_radio
3,A31A1900364,A31,A19,A19,False,False,3394.0,3427.8835807628047,14.88358076280474,0.0,1183.4157240802651,corto_radio
3,A37A700141,A37,A7,A7,False,False,3392.0,3428.0,15.0,0.0,1119.4006330538177,corto_radio
3,A2A3100025,A2,A31,A31,False,False,3357.0,3429.377175902156,20.37717590215607,0.0,3189.666452691182,corto_radio
3,A36EXTERIOR00450,A36,EXTERIOR,EXTERIOR,False,True,3273.0,3430.170587110346,22.170587110345878,0.0,9286.689615605277,medio_radio
3,A38A700143,A38,A7,A7,False,False,3397.0,3431.0,16.0,0.0,1154.3331581856414,corto_radio
3,A14A1500275,A14,A15,A15,False,False,3265.0,3431.265448265341,12.265448265341092,0.0,8449.242945153035,medio_radio
3,A7A4300150,A7,A43,A43,False,False,3342.0,3431.725966338246,18.725966338246053,0.0,4607.466768462811,medio_radio
3,A28A1600324,A28,A16,A16,False,False,3363.0,3431.737600124544,19.73760012454386,0.0,3003.556187326066,corto_radio
3,A15A4200312,A15,A42,A42,False,False,3370.0,3433.5211339000284,10.521133900028417,0.0,2861.801788595305,medio_radio
3,A8A1400158,A8,A14,A14,False,False,3388.0,3434.5750859201803,13.5750859201803,0.0,1785.117763048513,corto_radio
3,A28A2100388,A28,A21,A21,False,False,3350.0,3434.9317508038466,19.931750803846626,0.0,4342.4622236010455,medio_radio
3,A18A3800349,A18,A38,A38,False,False,3368.0,3435.1452832746695,20.14528327466951,0.0,2949.128253714637,corto_radio
3,A6A800103,A6,A8,A8,False,False,3308.0,3436.0072548904477,13.007254890447712,0.0,6342.3262214369315,medio_radio
3,A30A3400509,A30,A34,A34,False,False,3381.0,3438.0,13.0,0.0,2207.5480034226357,corto_radio
3,A35A3300536,A35,A33,A33,False,False,3373.0,3438.7955635348444,14.795563534844405,0.0,2685.1859926396314,corto_radio
3,A10A800155,A10,A8,A8,False,False,3400.0,3439.0072548904477,18.00725489044771,0.0,1405.2167665964964,corto_radio
3,A46A2900505,A46,A29,A29,False,False,3292.0,3439.7804973874404,16.78049738744039,0.0,7594.212267438168,medio_radio
3,A38A700144,A38,A7,A7,False,False,3407.0,3440.2581427721016,15.258142772101564,0.0,1154.3331581856414,corto_radio
3,A30A4300515,A30,A43,A43,False,False,3360.0,3440.290042917702,10.290042917702067,0.0,3758.4437377215713,medio_radio
3,A31EXTERIOR00049,A31,EXTERIOR,EXTERIOR,False,True,3295.0,3440.604322050105,10.604322050105111,0.0,8303.557085484796,medio_radio
3,A9A2500185,A9,A25,A25,False,False,3282.0,3440.859428706365,14.859428706365179,0.0,8000.483181046557,medio_radio
3,A27A3400472,A27,A34,A34,False,False,3410.0,3441.0,14.0,0.0,932.5341506980816,corto_radio
3,A39A3600559,A39,A36,A36,False,False,3374.0,3441.2723840598596,15.272384059859633,0.0,2725.236260871314,corto_radio
3,A46A200032,A46,A2,A2,False,False,3373.0,3442.4830167972736,12.483016797273649,0.0,3198.8054011774416,medio_radio
3,A20EXTERIOR00383,A20,EXTERIOR,EXTERIOR,False,True,3297.0,3442.604322050105,10.604322050105111,0.0,8303.557085484796,medio_radio
3,A46A4200590,A46,A42,A42,False,False,3402.0,3442.6146573697774,16.614657369777433,0.0,1320.0811386944501,corto_radio
3,A25A2000376,A25,A20,A20,False,False,3397.0,3442.9727036781583,16.97270367815827,0.0,1880.5746678241164,corto_radio
3,A48A1300274,A48,A13,A13,False,False,3257.0,3444.4323473423406,36.43234734234056,0.0,10486.069620427383,medio_radio
3,A20A1700332,A20,A17,A17,False,False,3380.0,3444.887054800849,17.887054800849,0.0,2775.7282348189656,corto_radio
3,A32EXTERIOR00483,A32,EXTERIOR,EXTERIOR,False,True,3288.0,3445.170587110346,22.170587110345878,0.0,9286.689615605277,medio_radio
3,A30A4200513,A30,A42,A42,False,False,3422.0,3445.6146573697774,17.614657369777433,0.0,451.33256977358764,corto_radio
3,A45A3100523,A45,A31,A31,False,False,3401.0,3445.9147403230613,15.914740323061324,0.0,1769.617835222382,corto_radio
3,A18A4300357,A18,A43,A43,False,False,3387.0,3446.4711355540917,18.47113555409169,0.0,2553.0842660218277,corto_radio
3,A19A2700362,A19,A27,A27,False,False,3422.0,3446.677439148146,14.677439148145822,0.0,689.967814895213,corto_radio
3,A42A2300431,A42,A23,A23,False,False,3400.0,3446.885105184772,12.885105184771874,0.0,1775.111881741931,corto_radio
3,A43A1600328,A43,A16,A16,False,False,3410.0,3447.5905905958466,12.590590595846606,0.0,1285.9965752874425,corto_radio
3,A20A700134,A20,A7,A7,False,False,3390.0,3447.68645412517,15.686454125169803,0.0,2404.280219695691,corto_radio
3,A7A3800142,A7,A38,A38,False,False,3415.0,3448.1283376615506,15.128337661550631,0.0,1137.891177515863,corto_radio
3,A5A1200081,A5,A12,A12,False,False,3295.0,3448.213147366276,29.21314736627619,0.0,8299.521573825827,medio_radio
3,A39A3600558,A39,A36,A36,False,False,3382.0,3449.2723840598596,15.272384059859633,0.0,2725.236260871314,corto_radio
3,A30A2400436,A30,A24,A24,False,False,3365.0,3450.151404825077,13.151404825076952,0.0,3985.283782891708,medio_radio
3,A9A2800189,A9,A28,A28,False,False,3332.0,3452.2416704488965,13.241670448896457,0.0,5924.963154444514,medio_radio
3,A39A4400578,A39,A44,A44,False,False,3383.0,3454.8475956200496,11.84759562004956,0.0,3200.0808598058097,medio_radio
3,A35A500092,A35,A5,A5,False,False,3426.0,3455.0,14.0,0.0,842.0596146113219,corto_radio
3,A37A2600464,A37,A26,A26,False,False,3423.0,3455.003211648294,13.003211648293927,0.0,1019.6566821690835,corto_radio
3,A34A2300425,A34,A23,A23,False,False,3425.0,3455.984453878403,12.984453878403201,0.0,976.0505559435268,corto_radio
3,A19A4400372,A19,A44,A44,False,False,3385.0,3457.8475956200496,19.84759562004956,0.0,3495.888111281172,medio_radio
3,A25A4500454,A25,A45,A45,False,False,3418.0,3459.0464532866663,17.046453286666292,0.0,1593.1924104977659,corto_radio
3,A13EXTERIOR00272,A13,EXTERIOR,EXTERIOR,False,True,3302.0,3459.170587110346,22.170587110345878,0.0,9286.689615605277,medio_radio
3,A17A4200338,A17,A42,A42,False,False,3400.0,3459.245380946696,19.24538094669606,0.0,2572.1695332910513,corto_radio
3,A1A2100006,A1,A21,A21,False,False,3389.0,3460.0001438641184,14.0001438641184,0.0,3436.714196294858,medio_radio
3,A15A2800298,A15,A28,A28,False,False,3384.0,3460.2273305427793,11.227330542779328,0.0,3559.402644076247,medio_radio
3,A14A3300289,A14,A33,A33,False,False,3284.0,3461.8873175430617,15.887317543061727,0.0,9121.254030492455,medio_radio
3,A44A2600469,A44,A26,A26,False,False,3391.0,3462.5314704010943,10.531470401094339,0.0,3290.11848623517,medio_radio
3,A35A4300555,A35,A43,A43,False,False,3394.0,3463.6572494852167,11.657249485216653,0.0,3171.58627768752,medio_radio
3,A36A2900497,A36,A29,A29,False,False,3342.0,3465.195462331012,27.195462331012095,0.0,6689.735645717925,medio_radio
3,A6A3200118,A6,A32,A32,False,False,3438.0,3465.78063156943,13.78063156943017,0.0,817.2468698211458,corto_radio
3,A24A3700440,A24,A37,A37,False,False,3381.0,3465.8729137463274,13.872913746327413,0.0,4126.859830330627,medio_radio
3,A44A1500314,A44,A15,A15,False,False,3401.0,3466.2738928522563,13.273892852256267,0.0,2617.4387226922768,corto_radio
3,A17A4400340,A17,A44,A44,False,False,3393.0,3466.940921066409,21.94092106640892,0.0,3339.742447633956,corto_radio
3,A33A1600326,A33,A16,A16,False,False,3434.0,3467.41643593229,16.416435932289914,0.0,1175.1855810855184,corto_radio
3,A36A1000214,A36,A10,A10,False,False,3328.0,3468.280687880203,29.280687880203004,0.0,7699.454940271661,medio_radio
3,A20A3200378,A20,A32,A32,False,False,3411.0,3468.78063156943,17.78063156943017,0.0,2356.810104967004,corto_radio
3,A26A3400462,A26,A34,A34,False,False,3414.0,3469.903108036408,17.903108036407957,0.0,2347.2624667659684,corto_radio
3,A46A1000221,A46,A10,A10,False,False,3312.0,3472.9229306053653,17.92293060536531,0.0,8318.599459094883,medio_radio
3,A19A4100369,A19,A41,A41,False,False,3423.0,3473.427904354759,19.427904354758994,0.0,1987.8088143598875,corto_radio
3,A29A300047,A29,A3,A3,False,False,3358.0,3474.7795309966427,16.779530996642734,0.0,6073.878464760112,medio_radio
3,A15A400065,A15,A4,A4,False,False,3406.0,3475.8758527813557,14.875852781355661,0.0,3056.805387064197,medio_radio
3,A23EXTERIOR00228,A23,EXTERIOR,EXTERIOR,False,True,3336.0,3476.647351310002,5.647351310001795,0.0,7741.767068273092,medio_radio
3,A20A1200243,A20,A12,A12,False,False,3341.0,3477.5185594466575,20.51855944665749,0.0,7220.582880125105,medio_radio
3,A14A2100281,A14,A21,A21,False,False,3319.0,3478.8945549810724,15.89455498107236,0.0,8143.71409215767,medio_radio
3,A22A1600320,A22,A16,A16,False,False,3451.0,3480.0769801562387,16.076980156238733,0.0,937.4505844172133,corto_radio
3,A28A1800347,A28,A18,A18,False,False,3395.0,3480.433551057921,18.433551057920795,0.0,4369.393209873251,medio_radio
3,A33A2400437,A33,A24,A24,False,False,3404.0,3480.6089497104294,19.608949710429442,0.0,3936.520563860222,medio_radio
3,A40A1000216,A40,A10,A10,False,False,3292.0,3480.991601544036,33.9916015440358,0.0,10372.962858982428,medio_radio
3,A41A4600587,A41,A46,A46,False,False,3450.0,3481.592760074577,13.5927600745772,0.0,1030.3355987948567,corto_radio
3,A33A1500305,A33,A15,A15,False,False,3440.0,3481.6936848702703,16.693684870270317,0.0,1628.6506813760916,corto_radio
3,A9A800154,A9,A8,A8,False,False,3438.0,3481.696502529025,12.69650252902511,0.0,1603.4068087799917,corto_radio
3,A47A2100408,A47,A21,A21,False,False,3432.0,3481.8945549810724,14.89455498107236,0.0,1821.6662910320963,corto_radio
3,A8A700122,A8,A7,A7,False,False,3335.0,3482.015613787771,14.015613787771144,0.0,7519.388487654456,medio_radio
3,A20A3200379,A20,A32,A32,False,False,3427.0,3483.6033971783822,16.603397178382238,0.0,2356.810104967004,corto_radio
3,A7A1700132,A7,A17,A17,False,False,3412.0,3483.8137091441877,20.81370914418767,0.0,3168.9385491901558,corto_radio
3,A25A800165,A25,A8,A8,False,False,3333.0,3484.696502529025,31.69650252902511,0.0,8315.213791501135,medio_radio
3,A9A1900183,A9,A19,A19,False,False,3312.0,3485.029767245584,15.029767245584026,0.0,8762.071184829558,medio_radio
3,A11EXTERIOR00106,A11,EXTERIOR,EXTERIOR,False,True,3343.0,3486.382099827883,8.38209982788294,0.0,8070.2237521514635,medio_radio
3,A21A3800396,A21,A38,A38,False,False,3400.0,3486.962402637104,19.962402637103878,0.0,4537.99354552385,medio_radio
3,A38A4200574,A38,A42,A42,False,False,3433.0,3487.382787897417,17.382787897417074,0.0,2290.4870930076468,corto_radio
3,A4A1200062,A4,A12,A12,False,False,3350.0,3488.78300893923,20.783008939230058,0.0,7349.818031951745,medio_radio
3,A30A4300517,A30,A43,A43,False,False,3409.0,3489.290042917702,10.290042917702067,0.0,3758.4437377215713,medio_radio
3,A3A600038,A3,A6,A6,False,False,3456.0,3489.6113734050164,13.611373405016366,0.0,1126.4548532029778,corto_radio
3,A21A2800389,A21,A28,A28,False,False,3404.0,3490.455257526051,21.4552575260509,0.0,4518.427250015663,medio_radio
3,A22A1300262,A22,A13,A13,False,False,3328.0,3494.1705046885436,33.17050468854359,0.0,9229.516541658082,medio_radio
3,A35A3200528,A35,A32,A32,False,False,3428.0,3494.39867080833,16.398670808329825,0.0,2666.0853559169523,corto_radio
3,A8A1400160,A8,A14,A14,False,False,3448.0,3494.5750859201803,13.5750859201803,0.0,1785.117763048513,corto_radio
3,A18A100004,A18,A1,A1,False,False,3413.0,3494.9168042051974,19.916804205197423,0.0,4087.9147949589506,medio_radio
3,A37A2100394,A37,A21,A21,False,False,3398.0,3495.1892087953133,13.189208795313334,0.0,4736.956512130322,medio_radio
3,A29A800167,A29,A8,A8,False,False,3476.0,3496.8141079603147,15.814107960314686,0.0,487.888179360933,corto_radio
3,A35A4000553,A35,A40,A40,False,False,3431.0,3496.9136798309996,11.913679830999627,0.0,2969.1721814064713,medio_radio
3,A8A500077,A8,A5,A5,False,False,3381.0,3497.0425850823,13.042585082299865,0.0,5819.595091578776,medio_radio
3,A47EXTERIOR00598,A47,EXTERIOR,EXTERIOR,False,True,3357.0,3497.472748135399,5.472748135398888,0.0,7375.100401606426,medio_radio
3,A8A4100172,A8,A41,A41,False,False,3337.0,3499.0251080104917,19.02510801049175,0.0,8324.231293194627,medio_radio
3,A25A2100386,A25,A21,A21,False,False,3413.0,3499.3487434780327,21.348743478032702,0.0,4512.132379098371,medio_radio
3,A38A800171,A38,A8,A8,False,False,3355.0,3499.8141079603147,28.814107960314686,0.0,7845.8444780045065,medio_radio
3,A18A2800346,A18,A28,A28,False,False,3414.0,3501.7474389299905,20.747438929990494,0.0,4497.684907647,medio_radio
3,A29A3300494,A29,A33,A33,False,False,3339.0,3502.55926069578,22.559260695779813,0.0,8763.831754914176,medio_radio
3,A2A1200019,A2,A12,A12,False,False,3343.0,3503.05329973427,30.053299734269785,0.0,8695.923672309329,medio_radio
3,A28A3000482,A28,A30,A30,False,False,3412.0,3504.1627211144496,19.162721114449596,0.0,4748.289980396276,medio_radio
3,A32A900192,A32,A9,A9,False,False,3330.0,3504.4062616433835,31.40626164338346,0.0,9694.013292429261,medio_radio
3,A13A3500268,A13,A35,A35,False,False,3373.0,3506.0844351986643,27.084435198664323,0.0,7272.651755124944,medio_radio
3,A10A2400207,A10,A24,A24,False,False,3379.0,3506.7205671140364,27.720567114036385,0.0,6957.16469405808,medio_radio
3,A19A4300371,A19,A43,A43,False,False,3457.0,3508.2253080148835,17.225308014883467,0.0,2126.669369941994,corto_radio
3,A21A3900397,A21,A39,A39,False,False,3410.0,3508.2647946421766,21.26479464217664,0.0,5204.425208394941,medio_radio
3,A11EXTERIOR00235,A11,EXTERIOR,EXTERIOR,False,True,3365.0,3508.382099827883,8.38209982788294,0.0,8070.2237521514635,medio_radio
3,A7A3000137,A7,A30,A30,False,False,3465.0,3508.427662211894,16.42766221189413,0.0,1689.9135427512006,corto_radio
