dia,id_vuelo,origen,destino_programado,destino_final,redirigido,es_exterior,salida_programada,llegada_real,retraso_total_min,retraso_por_redireccion_min,combustible_consumido_l,tipo_aeronave,capacidad_combustible_l,combustible_restante_est_l,tiempo_total_min,tiempo_rodaje_min,tiempo_despegue_min,tiempo_crucero_min,tiempo_aproximacion_min,tiempo_aterrizaje_min,tiempo_espera_cola_min,dist_rodaje_km,dist_despegue_km,dist_crucero_km,dist_aproximacion_km,dist_aterrizaje_km,velocidad_crucero_kmh,velocidad_despegue_kmh,velocidad_aproximacion_kmh,velocidad_aterrizaje_kmh,viento_despegue,viento_crucero,viento_aproximacion,viento_aterrizaje,distancia_plan_km,distancia_ruta_km
16,LPAFUE00279,LPA,FUE,FUE,False,False,21960.0,21992.50589926537,19.505899265368498,0.0,945.4841191695408,corto_radio,20000.0,19054.51588083046,32.5058992653685,4.535375950932318,2.9747643738138394,8.995758940621997,4.0,2.0,0.0,4.0,12.803501400051557,123.23370097549623,16.00437675006445,8.002188375032224,821.9453308314781,258.2423303053743,494.0,314.0074195746325,en_contra,neutro,a_favor,a_favor,160.04376750064446,160.04376750064446
16,PMIBCN00615,PMI,BCN,BCN,False,False,21960.0,21996.733488954855,20.733488954854693,0.0,1315.2824393026867,corto_radio,20000.0,18684.717560697314,36.73348895485469,4.796546815492017,3.9498497790767724,11.437553148694409,4.0,2.549539211592387,0.0,4.0,16.123643274483953,155.19006651690805,20.154554093104945,10.077277046552473,814.1080412883043,244.92541503569768,361.0,237.15525536691212,en_contra,en_contra,en_contra,en_contra,201.54554093104943,201.54554093104943
16,IBZVLC00082,IBZ,VLC,VLC,False,False,21967.0,21999.960550732634,18.960550732634147,0.0,1044.6614407948123,corto_radio,20000.0,18955.33855920519,32.96055073263415,4.504178408023832,2.267667175259756,9.921585751933044,4.0,2.267119397415746,0.0,4.0,13.93092559029039,134.085158806545,17.41365698786299,8.706828493931495,810.8693236688756,368.59709596567143,361.0,230.42884738729524,a_favor,en_contra,en_contra,en_contra,174.13656987862987,174.13656987862987
16,PMIBCN00610,PMI,BCN,BCN,False,False,21971.0,22006.615180203546,19.615180203545606,0.0,1261.5335406485115,corto_radio,20000.0,18738.46645935149,35.615180203545606,4.271763203161091,3.537990584884924,11.158882830272486,4.0,2.6465435852253623,0.0,4.0,16.123643274483953,155.19006651690805,20.154554093104945,10.077277046552473,834.4387276613343,273.4373009928469,361.0,228.46274898649042,en_contra,en_contra,en_contra,en_contra,201.54554093104943,201.54554093104943
16,BCNMAH00571,BCN,MAH,MAH,False,False,21976.0,22011.67278429945,16.67278429945145,0.0,1107.4848725721602,corto_radio,20000.0,18892.51512742784,35.67278429945145,4.5173187527303105,4.098736522490479,9.907994195500743,4.002402292619587,3.1463325361125087,0.0,4.0,19.26489636847561,185.42462754657777,24.081120460594516,12.040560230297258,1122.8789029616898,282.0122190743286,361.0,229.61133495140587,en_contra,a_favor,en_contra,en_contra,240.81120460594514,240.81120460594514
16,PMIALC00544,PMI,ALC,ALC,False,False,21960.0,22012.69725224301,28.697252243011462,0.0,1861.764584911081,corto_radio,20000.0,18138.23541508892,52.69725224301146,5.572950885919797,5.931970815517338,18.251721591257155,4.0,3.9346183155921883,0.0,4.0,25.467446860622445,245.12417603349104,31.834308575778056,15.917154287889028,805.8116867755944,257.5951330778897,494.0,242.72475261164004,en_contra,en_contra,a_favor,neutro,318.34308575778056,318.34308575778056
16,BCNMAD00448,BCN,MAD,MAD,False,False,21960.0,22022.6203502221,25.62035022209966,0.0,2218.849535004596,corto_radio,20000.0,17781.150464995404,62.62035022209966,6.192422453147102,8.466539079994522,20.839944870184286,8.065469142777022,6.325592985191559,0.0,4.0,38.82179147390006,373.65974293628807,48.52723934237508,24.26361967118754,1075.7986509001273,275.11920354066456,361.0,230.14714726024468,en_contra,a_favor,en_contra,en_contra,485.27239342375077,485.27239342375077
16,MADBCN00454,MAD,BCN,BCN,False,False,21963.0,22024.074144157654,24.07414415765379,0.0,2217.645469889091,corto_radio,20000.0,17782.354530110908,61.07414415765379,4.785097597692878,9.148323361215152,20.32828842318934,8.065469142777022,6.3772802654096905,0.0,4.0,38.82179147390006,373.65974293628807,48.52723934237508,24.26361967118754,1102.8761551121204,254.61578001377154,361.0,228.2818254307548,en_contra,a_favor,en_contra,en_contra,485.27239342375077,485.27239342375077
16,PMIMAD00492,PMI,MAD,MAD,False,False,21962.0,22034.186920094562,30.186920094562083,0.0,3196.8551159925755,corto_radio,20000.0,16803.144884007423,72.18692009456208,4.0386279434969365,9.520367659149155,30.574745460964433,9.115528888597414,7.17973127036511,0.0,4.0,43.87607905044889,422.3072608605705,54.845098813061114,27.422549406530557,828.7374193837351,276.5192309035477,361.0,229.166371613817,en_contra,en_contra,en_contra,en_contra,548.4509881306111,548.4509881306111
16,PMIMAD00503,PMI,MAD,MAD,False,False,21961.0,22036.986143634793,33.986143634792825,0.0,3282.1269208799476,corto_radio,20000.0,16717.87307912005,75.98614363479282,4.049319476189702,9.522207682952295,32.191824533743464,9.115528888597414,6.978954810594343,0.0,4.0,43.87607905044889,422.3072608605705,54.845098813061114,27.422549406530557,787.1077833775618,276.46579770991974,361.0,235.75922312809928,en_contra,en_contra,en_contra,en_contra,548.4509881306111,548.4509881306111
16,BCNAGP00561,BCN,AGP,AGP,False,False,21960.0,22040.007764307833,22.007764307832986,0.0,3866.3103449077635,medio_radio,32000.0,28133.689655092236,80.00776430783299,4.324910799290399,12.950859530208817,30.260669221212524,12.740335251464439,9.730989505656527,0.0,4.0,61.323480343715495,590.2384983082616,76.65435042964437,38.327175214822184,1170.3082188833584,284.1053763296901,361.0,236.3203157862393,en_contra,a_favor,en_contra,en_contra,766.5435042964436,766.5435042964436
16,GMZLPA00237,GMZ,LPA,LPA,False,False,22010.0,22040.35659639341,16.356596393408836,0.0,784.0798134271163,corto_radio,20000.0,19215.920186572883,30.356596393408836,4.536693429458224,2.236537220458609,7.282541124664298,4.0,2.3008246188290977,0.0,4.0,14.389579961304596,138.49970712755675,17.986974951630746,8.993487475815373,1141.0828013740147,386.0319380248177,361.0,234.52863122767369,a_favor,a_favor,en_contra,en_contra,179.86974951630745,179.86974951630745
16,SCQBIO00399,SCQ,BIO,BIO,False,False,21983.0,22040.677578787247,23.677578787246603,0.0,2264.965631414443,corto_radio,20000.0,17735.034368585555,57.6775787872466,4.302272303404926,8.67406589258861,24.961755815093085,5.474060961751183,4.2654238144093535,0.0,4.0,36.05581486806779,347.0372181051525,45.069768585084745,22.534884292542372,834.1654024881943,249.4042492728237,494.0,316.98914724134414,en_contra,neutro,a_favor,a_favor,450.6976858508474,450.6976858508474
