dia,id_vuelo,origen,destino_programado,destino_final,redirigido,es_exterior,salida_programada,llegada_real,retraso_total_min,retraso_por_redireccion_min,combustible_consumido_l,tipo_aeronave,capacidad_combustible_l,combustible_restante_est_l,tiempo_total_min,tiempo_rodaje_min,tiempo_despegue_min,tiempo_crucero_min,tiempo_aproximacion_min,tiempo_aterrizaje_min,tiempo_espera_cola_min,dist_rodaje_km,dist_despegue_km,dist_crucero_km,dist_aproximacion_km,dist_aterrizaje_km,velocidad_crucero_kmh,velocidad_despegue_kmh,velocidad_aproximacion_kmh,velocidad_aterrizaje_kmh,viento_despegue,viento_crucero,viento_aproximacion,viento_aterrizaje,distancia_plan_km,distancia_ruta_km
15,MAHPMI00652,MAH,PMI,PMI,False,False,20520.0,20549.64166091967,19.641660919671267,0.0,783.2063515116823,corto_radio,20000.0,19216.793648488318,29.641660919671267,5.569196770039947,2.478332859885888,5.594131289743717,4.0,2.0,0.0,4.0,10.59432817793236,101.97040871259895,13.24291022241545,6.621455111207725,1093.686259021681,256.4868105348891,361.0,235.66818768941246,en_contra,a_favor,en_contra,en_contra,132.4291022241545,132.4291022241545
15,LPAFUE00281,LPA,FUE,FUE,False,False,20520.0,20553.17835374682,20.178353746821813,0.0,1009.0141604860441,corto_radio,20000.0,18990.985839513956,33.17835374682181,4.173550465105295,2.9658409074783108,9.078058766635474,4.0,2.0,0.0,4.0,12.803501400051557,123.23370097549623,16.00437675006445,8.002188375032224,814.4937423962238,259.0193162640877,494.0,321.4433759131433,en_contra,en_contra,a_favor,a_favor,160.04376750064446,160.04376750064446
15,VLCPMI00673,VLC,PMI,PMI,False,False,20528.0,20572.217261062346,23.217261062345642,0.0,1710.3758184723524,corto_radio,20000.0,18289.624181527648,44.21726106234564,4.484629316471444,4.856000735237126,16.205844408186096,4.592023261027473,3.4937347912316867,0.0,4.0,22.10293862974557,212.74078431130107,27.62867328718196,13.81433664359098,787.6446754129227,273.10051832600783,361.0,237.2418767147609,en_contra,en_contra,en_contra,en_contra,276.2867328718196,276.2867328718196
15,VLCIBZ00106,VLC,IBZ,IBZ,False,False,20544.0,20577.88223480176,19.882234801760205,0.0,1131.4388478464446,corto_radio,20000.0,18868.561152153554,33.882234801760205,4.314891109237864,3.139247326028578,10.318527786010952,4.0,2.1095685804845945,0.0,4.0,13.93092559029039,134.085158806545,17.41365698786299,8.706828493931495,779.6761025637423,266.259854229088,380.0,247.63817325904878,en_contra,en_contra,neutro,neutro,174.13656987862987,174.13656987862987
15,PMIMAH00651,PMI,MAH,MAH,False,False,20551.0,20579.565244654685,18.565244654684648,0.0,749.6256933358684,corto_radio,20000.0,19250.374306664133,28.565244654684648,4.7235262711152695,2.3125658139915455,5.5291525695787245,4.0,2.0,0.0,4.0,10.59432817793236,101.97040871259895,13.24291022241545,6.621455111207725,1106.5392835094249,274.87204335118025,361.0,229.43623566005112,en_contra,a_favor,en_contra,en_contra,132.4291022241545,132.4291022241545
15,MLNAGP00636,MLN,AGP,AGP,False,False,20547.0,20579.600740313923,16.60074031392287,0.0,893.0451851522563,corto_radio,20000.0,19106.954814847744,32.60074031392287,4.151354817682608,2.816561703527359,8.967743998643087,4.0,2.6650797940721596,0.0,4.0,16.65413513731764,160.29605069668227,20.81766892164705,10.408834460823526,1072.4841212300669,354.77586270793796,361.0,234.3382247085176,a_favor,a_favor,en_contra,en_contra,208.1766892164705,208.1766892164705
15,ALCPMI00535,ALC,PMI,PMI,False,False,20534.0,20580.955864297386,22.955864297386142,0.0,1740.9254384769483,corto_radio,20000.0,18259.07456152305,46.95586429738614,4.104882827291581,5.6144227444872765,17.23829470813649,5.291020815918791,4.127662674971574,0.0,4.0,25.467446860622445,245.12417603349104,31.834308575778056,15.917154287889028,853.184773263421,272.1645449904382,361.0,231.37289368732607,en_contra,neutro,en_contra,en_contra,318.34308575778056,318.34308575778056
15,SPCLPA00158,SPC,LPA,LPA,False,False,20547.0,20582.62849189593,16.628491895931802,0.0,1018.8298500121886,corto_radio,20000.0,18981.17014998781,35.6284918959318,4.54512075313434,3.3838629143439887,10.448820844479645,4.063346419964001,3.187340964014659,0.0,4.0,19.558240768093388,188.24806739289886,24.447800960116737,12.223900480058369,1080.9721222793557,346.7913670826415,361.0,230.10843116065476,a_favor,a_favor,en_contra,en_contra,244.47800960116734,244.47800960116734
15,PMIMAD00472,PMI,MAD,MAD,False,False,20520.0,20584.481424413076,22.48142441307573,0.0,2445.028990261443,corto_radio,20000.0,17554.971009738558,64.48142441307573,4.4177928617446796,9.656519946889578,23.39216118999939,9.115528888597414,7.024045317266061,0.0,4.0,43.87607905044889,422.3072608605705,54.845098813061114,27.422549406530557,1083.201994284603,272.6204427170368,361.0,234.24577861810369,en_contra,a_favor,en_contra,en_contra,548.4509881306111,548.4509881306111
15,PMIIBZ00099,PMI,IBZ,IBZ,False,False,20558.0,20588.097718653393,19.097718653392803,0.0,769.4973962150274,corto_radio,20000.0,19230.50260378497,30.097718653392803,5.828201622414228,2.5994874648886603,5.670029566089127,4.0,2.0,0.0,4.0,11.143621383470402,107.25735581590261,13.929526729338003,6.964763364669001,1134.9925558488699,257.2111972222424,380.0,245.52052748053922,en_contra,a_favor,neutro,neutro,139.29526729338002,139.29526729338002
