dia,id_vuelo,origen,destino_programado,destino_final,redirigido,es_exterior,salida_programada,llegada_real,retraso_total_min,retraso_por_redireccion_min,combustible_consumido_l,tipo_aeronave,capacidad_combustible_l,combustible_restante_est_l,tiempo_total_min,tiempo_rodaje_min,tiempo_despegue_min,tiempo_crucero_min,tiempo_aproximacion_min,tiempo_aterrizaje_min,tiempo_espera_cola_min,dist_rodaje_km,dist_despegue_km,dist_crucero_km,dist_aproximacion_km,dist_aterrizaje_km,velocidad_crucero_kmh,velocidad_despegue_kmh,velocidad_aproximacion_kmh,velocidad_aterrizaje_kmh,viento_despegue,viento_crucero,viento_aproximacion,viento_aterrizaje,distancia_plan_km,distancia_ruta_km
25,LPAACE00121,LPA,ACE,ACE,False,False,34921.0,34957.992584545726,20.99258454572555,0.0,1241.556595619038,corto_radio,20000.0,18758.443404380963,36.99258454572555,5.612428169410358,3.5405725799452403,11.839583796366899,4.0,2.0,0.0,4.0,16.637196228879173,160.13301370296205,20.796495286098967,10.398247643049483,811.5133933277311,281.94077403948864,494.0,312.92458119066913,en_contra,en_contra,a_favor,a_favor,207.96495286098965,207.96495286098965
25,MLNAGP00646,MLN,AGP,AGP,False,False,34930.0,34967.30016353412,21.300163534120657,0.0,1219.6573252697208,corto_radio,20000.0,18780.34267473028,37.30016353412066,5.858513630685085,3.6182082666218554,11.166555058672213,4.0,2.6568865781440767,0.0,4.0,16.65413513731764,160.29605069668227,20.81766892164705,10.408834460823526,861.3008211813323,276.17208148496314,361.0,235.06086890832447,en_contra,neutro,en_contra,en_contra,208.1766892164705,208.1766892164705
25,IBZVLC00104,IBZ,VLC,VLC,False,False,34937.0,34970.870745259104,19.870745259104297,0.0,1079.3585901924453,corto_radio,20000.0,18920.641409807555,33.8707452591043,4.998876280372073,2.361698729487492,10.253779623637168,4.0,2.256390625614506,0.0,4.0,13.93092559029039,134.085158806545,17.41365698786299,8.706828493931495,784.5994183302897,353.9213215390987,361.0,231.5244992181336,a_favor,en_contra,en_contra,en_contra,174.13656987862987,174.13656987862987
25,FUETFN00185,FUE,TFN,TFN,False,False,34942.0,34976.94154636818,15.941546368179843,0.0,931.4369423604802,corto_radio,20000.0,19068.56305763952,34.94154636817984,5.143792182025147,3.068851816968472,10.472537048014683,4.0,2.2563653211707346,0.0,4.0,19.44344645425839,187.143172122237,24.304308067822987,12.152154033911494,1072.1938987518658,380.14438520785984,380.0,323.1432584047935,a_favor,a_favor,neutro,a_favor,243.04308067822987,243.04308067822987
25,LPATFN00194,LPA,TFN,TFN,False,False,34948.0,34979.68518104701,22.6851810470107,0.0,845.9913253139783,corto_radio,20000.0,19154.00867468602,31.6851810470107,5.698947618825965,2.0,6.513008459652223,4.0,2.0,0.0,4.0,9.005246946019318,86.67550185543593,11.256558682524147,5.628279341262074,798.4835492757596,283.8884830923081,380.0,314.27567371156374,en_contra,en_contra,neutro,a_favor,112.56558682524147,112.56558682524147
25,ALCBCN00538,ALC,BCN,BCN,False,False,34931.0,34980.27051066496,18.270510664959147,0.0,1601.456697043517,corto_radio,20000.0,18398.543302956485,49.27051066495915,4.145173643385741,5.65747732676669,17.111392853388164,6.713196350289196,5.1570385711649465,0.0,4.0,32.312851766058664,311.0111982483146,40.39106470757333,20.195532353786664,1090.5407908511636,342.69180307463085,361.0,234.96662367477236,a_favor,a_favor,en_contra,en_contra,403.91064707573327,403.91064707573327
25,IBZVLC00100,IBZ,VLC,VLC,False,False,34948.0,34980.717759578736,18.71775957873615,0.0,1046.6279514857863,corto_radio,20000.0,18953.372048514215,32.71775957873615,4.052948458921611,2.5377022116225123,9.916434282080115,4.0,2.210674626113599,0.0,4.0,13.93092559029039,134.085158806545,17.41365698786299,8.706828493931495,811.2905606535339,329.3749485614423,361.0,236.3123471292083,a_favor,en_contra,en_contra,en_contra,174.13656987862987,174.13656987862987
25,MADPMI00480,MAD,PMI,PMI,False,False,34920.0,34985.20332815936,23.203328159361263,0.0,2500.8291472210462,corto_radio,20000.0,17499.170852778952,65.20332815936126,5.9105738664436664,10.271683427277091,22.707724986461933,9.115528888597414,7.1978169905801765,0.0,4.0,43.87607905044889,422.3072608605705,54.845098813061114,27.422549406530557,1115.8509127066095,256.2934071776389,361.0,228.59055273913134,en_contra,a_favor,en_contra,en_contra,548.4509881306111,548.4509881306111
25,LPASPC00151,LPA,SPC,SPC,False,False,34947.0,34986.334869191895,20.33486919189454,0.0,1460.0250039381353,corto_radio,20000.0,18539.974996061865,39.33486919189454,4.144391108918169,4.134121477260909,13.944200969064255,4.0,3.1121556366563565,0.0,4.0,19.558240768093388,188.24806739289886,24.447800960116737,12.223900480058369,810.0058274139957,283.85582101063704,380.0,235.66752901583362,en_contra,en_contra,neutro,en_contra,244.47800960116734,244.47800960116734
25,SVQSCQ00696,SVQ,SCQ,SCQ,False,False,34923.0,34993.50665956646,21.506659566461167,0.0,2523.079105020079,corto_radio,20000.0,17476.92089497992,70.50665956646117,5.489883134911947,9.348601705116613,26.65612044388846,10.718589445198099,8.293464837340059,0.0,4.0,51.59214386288684,496.57438468028585,64.49017982860856,32.24508991430428,1117.7344108845452,331.1221003328216,361.0,233.28071352609362,a_favor,a_favor,en_contra,en_contra,644.9017982860855,644.9017982860855
25,MADVGO00013,MAD,VGO,VGO,False,False,34939.0,34993.93469569367,19.93469569367153,0.0,1988.91176276105,corto_radio,20000.0,18011.08823723895,54.93469569367153,4.282159795352611,9.273827175667176,19.98882110777735,5.642696304406257,5.747191310467169,0.0,4.0,37.16655965835588,357.72813671167535,46.45819957294485,23.229099786472425,1073.7845962486163,240.46098091545716,494.0,242.50906432329162,en_contra,a_favor,a_favor,neutro,464.58199572944847,464.58199572944847
25,ALCIBZ00054,ALC,IBZ,IBZ,False,False,34965.0,34995.68506562239,16.68506562239054,0.0,790.0011913336502,corto_radio,20000.0,19209.99880866635,30.68506562239054,4.47952140455851,2.4254055728478328,7.577681904888415,4.0,2.20245674009154,0.0,4.0,14.472042759228364,139.293411557573,18.090053449035455,9.045026724517728,1102.9236643019854,358.0112849061139,361.0,246.40738389645176,a_favor,a_favor,en_contra,neutro,180.90053449035454,180.90053449035454
25,SVQALC00549,SVQ,ALC,ALC,False,False,34942.0,34997.20370468983,19.203704689833103,0.0,1796.496784448157,corto_radio,20000.0,18203.503215551842,55.2037046898331,5.9688804269633104,6.299816728368548,20.51769320238724,7.964705265847653,4.45260906626795,0.0,4.0,38.336781346280034,368.99152045794534,47.920976682850046,23.960488341425023,1079.0438773546327,365.12282498930455,361.0,322.8734611750861,a_favor,a_favor,en_contra,a_favor,479.20976682850045,479.20976682850045
25,TFNFUE00189,TFN,FUE,FUE,False,False,34961.0,34998.28751499198,18.28751499197824,0.0,991.8884259273134,corto_radio,20000.0,19008.111574072685,37.28751499197824,4.746154164839159,4.405644566494423,9.867164213273634,4.0,2.329525165196723,0.0,4.0,19.44344645425839,187.143172122237,24.304308067822987,12.152154033911494,1137.9754187357244,264.7982082185477,494.0,312.994790924749,neutro,a_favor,a_favor,a_favor,243.04308067822987,243.04308067822987
25,MAHBCN00573,MAH,BCN,BCN,False,False,34961.0,34998.80572365057,18.805723650570144,0.0,1157.4998424905148,corto_radio,20000.0,18842.500157509487,37.805723650570144,4.512079718155582,4.496375316881032,10.386285238692572,4.002402292619587,3.1672610741910945,0.0,4.0,19.26489636847561,185.42462754657777,24.081120460594516,12.040560230297258,1071.1700475304049,257.0723528725216,361.0,228.09411567132716,en_contra,a_favor,en_contra,en_contra,240.81120460594514,240.81120460594514
25,IBZMAD00084,IBZ,MAD,MAD,False,False,34938.0,35001.42039618037,28.420396180372336,0.0,2472.580680404503,corto_radio,20000.0,17527.419319595498,63.420396180372336,4.251965799851312,6.135241702782514,26.11448763089138,7.660401155926996,5.916374530990258,0.0,4.0,36.87206423052861,354.8936182188378,46.090080288160756,23.045040144080378,815.3947875255878,360.59277873736613,361.0,233.7077210717746,a_favor,en_contra,en_contra,en_contra,460.90080288160755,460.90080288160755
25,BCNMAD00450,BCN,MAD,MAD,False,False,34941.0,35001.70008861217,23.700088612167747,0.0,2179.011155458764,corto_radio,20000.0,17820.988844541236,60.70008861216775,5.307182437642148,8.964335998272967,19.633866148260516,8.065469142777022,6.1960669627900975,0.0,4.0,38.82179147390006,373.65974293628807,48.52723934237508,24.26361967118754,1141.8833360114136,259.8416088913623,361.0,234.95827095059283,en_contra,a_favor,en_contra,en_contra,485.27239342375077,485.27239342375077
25,LEIMAD00045,LEI,MAD,MAD,False,False,34951.0,35003.995094937185,20.99509493718506,0.0,1841.5406619151775,corto_radio,20000.0,18158.459338084824,52.99509493718506,4.186411988811568,7.745871347705635,17.82038915406276,6.951248991966599,5.491073287805571,0.0,4.0,33.45867848133256,322.03978038282594,41.82334810166571,20.911674050832854,1084.2853461796801,259.1729992358563,361.0,228.49821469991605,neutro,a_favor,en_contra,en_contra,418.23348101665704,418.23348101665704
25,AGPMAD00409,AGP,MAD,MAD,False,False,34942.0,35004.15818167089,29.1581816708931,0.0,2355.0665182034736,corto_radio,20000.0,17644.93348179653,62.1581816708931,6.015594940087566,7.513240696026387,23.170679744052457,7.165032006685488,5.654160021512961,0.0,4.0,34.48768739217948,331.9439911497275,43.10960924022435,21.554804620112176,859.5621573897041,275.4152738145555,361.0,228.7321675166646,en_contra,neutro,en_contra,en_contra,431.09609240224347,431.09609240224347
25,BCNGRX00029,BCN,GRX,GRX,False,False,34932.0,35009.614508059545,25.614508059545187,0.0,3117.6301548431798,corto_radio,20000.0,16882.36984515682,77.61450805954519,6.274255339354093,13.740067112463485,27.514875297227295,11.321271138457197,8.764039172041695,0.0,4.0,54.49305174644064,524.4956230594912,68.1163146830508,34.0581573415254,1143.7354174285758,237.95976235229816,361.0,233.16753843484557,en_contra,a_favor,en_contra,en_contra,681.163146830508,681.163146830508
25,LCGBCN00392,LCG,BCN,BCN,False,False,34920.0,35010.12811371964,23.128113719641988,0.0,3982.292565121579,medio_radio,32000.0,28017.707434878423,90.12811371964199,4.29188667290328,12.67893593687996,34.740586202511,14.798855294000543,11.489651143259987,0.0,4.0,71.23182348178928,685.6063010122217,89.0397793522366,44.5198896761183,1184.1014374639433,337.0873888932262,361.0,232.48690036460005,a_favor,a_favor,en_contra,en_contra,890.3977935223659,890.3977935223659
25,OVDSVQ00325,OVD,SVQ,SVQ,False,False,34929.0,35010.55070118852,29.55070118852018,0.0,3433.303118024803,corto_radio,20000.0,16566.696881975196,81.55070118852018,5.648262527876931,13.521500661945373,37.77536271526283,8.285560221024465,6.320015062405284,0.0,4.0,54.57422332248114,525.276899478881,68.21777915310143,34.108889576550716,834.3166472362905,242.1664193357192,494.0,323.8178001769143,en_contra,neutro,a_favor,a_favor,682.1777915310142,682.1777915310142
25,MADBCN00436,MAD,BCN,BCN,False,False,34950.0,35010.86184355274,23.86184355273872,0.0,2189.9198088442317,corto_radio,20000.0,17810.08019115577,60.86184355273872,5.530619492288234,8.864259476648664,19.91963829617824,8.065469142777022,6.223380976353996,0.0,4.0,38.82179147390006,373.65974293628807,48.52723934237508,24.26361967118754,1125.5015900805129,262.7751922842687,361.0,233.92705441024623,en_contra,a_favor,en_contra,en_contra,485.27239342375077,485.27239342375077
25,IBZMAD00083,IBZ,MAD,MAD,False,False,34953.0,35013.908312293206,25.90831229320611,0.0,2465.332778291558,corto_radio,20000.0,17534.66722170844,60.90831229320611,5.8071053436133555,5.953475453387484,25.531419625804176,7.660401155926996,5.955910714475374,0.0,4.0,36.87206423052861,354.8936182188378,46.090080288160756,23.045040144080378,834.0161810512552,371.60207867707265,361.0,232.156335937722,a_favor,en_contra,en_contra,en_contra,460.90080288160755,460.90080288160755
25,MADBCN00424,MAD,BCN,BCN,False,False,34950.0,35013.91302586499,26.913025864989322,0.0,2239.4979167783126,corto_radio,20000.0,17760.502083221687,63.91302586498932,5.515987996154737,8.932061502751019,20.929146620782074,8.065469142777022,6.274563288608776,0.0,4.0,38.82179147390006,373.65974293628807,48.52723934237508,24.26361967118754,1071.2135082428656,260.7805026551364,361.0,232.01888534844036,en_contra,a_favor,en_contra,en_contra,485.27239342375077,485.27239342375077
