dia,minuto,aeropuerto,evento,ocupacion,capacidad
23,0.0,XRY,ocupacion_inicial,2,4
23,0.0,VGO,ocupacion_inicial,2,5
23,0.0,BJZ,ocupacion_inicial,3,4
23,0.0,GRX,ocupacion_inicial,2,5
23,0.0,LEI,ocupacion_inicial,1,4
23,0.0,SLM,ocupacion_inicial,3,4
23,0.0,SPC,ocupacion_inicial,1,5
23,0.0,GMZ,ocupacion_inicial,3,4
23,0.0,TFS,ocupacion_inicial,2,5
23,0.0,VDE,ocupacion_inicial,2,4
23,0.0,OVD,ocupacion_inicial,1,5
23,0.0,VLL,ocupacion_inicial,2,4
23,0.0,SDR,ocupacion_inicial,2,4
23,0.0,EAS,ocupacion_inicial,1,4
23,0.0,ODB,ocupacion_inicial,4,4
23,0.0,LCG,ocupacion_inicial,2,5
23,0.0,ABC,ocupacion_inicial,4,4
23,0.0,AEI,ocupacion_inicial,3,4
23,0.0,RGS,ocupacion_inicial,3,4
23,0.0,JCU,ocupacion_inicial,3,4
23,0.0,GRO,ocupacion_inicial,3,4
23,0.0,HSK,ocupacion_inicial,4,4
23,0.0,LEN,ocupacion_inicial,2,4
23,0.0,RJL,ocupacion_inicial,3,4
23,0.0,MCV,ocupacion_inicial,4,4
23,0.0,MLN,ocupacion_inicial,1,4
23,0.0,MJV,ocupacion_inicial,4,4
23,0.0,PNA,ocupacion_inicial,2,4
23,0.0,REU,ocupacion_inicial,4,4
23,0.0,QSA,ocupacion_inicial,4,4
23,0.0,SBO,ocupacion_inicial,3,4
23,0.0,VIT,ocupacion_inicial,2,4
23,0.0,ZAZ,ocupacion_inicial,2,4
23,90.0,PMI,ext_llegada,1,11
23,90.0,PMI,ext_llegada,2,11
23,90.0,PMI,ext_llegada,3,11
23,92.0,ALC,ext_llegada,1,6
23,92.0,ALC,ext_llegada,2,6
23,92.0,ALC,ext_llegada,3,6
23,92.0,ALC,ext_llegada,4,6
23,92.0,ALC,ext_llegada,5,6
23,92.0,FUE,ext_llegada,1,6
23,92.0,FUE,ext_llegada,2,6
23,92.0,FUE,ext_llegada,3,6
23,92.0,FUE,ext_llegada,4,6
23,92.0,FUE,ext_llegada,5,6
23,93.0,MAH,ext_llegada,1,6
23,93.0,MAH,ext_llegada,2,6
23,94.0,SVQ,ext_llegada,1,8
23,94.0,SVQ,ext_llegada,2,8
23,100.0,IBZ,ext_llegada,1,7
23,101.0,LPA,ext_llegada,1,10
23,101.0,LPA,ext_llegada,2,10
23,101.0,LPA,ext_llegada,3,10
23,101.0,LPA,ext_llegada,4,10
23,102.0,VLC,ext_llegada,1,6
23,104.0,BCN,ext_llegada,1,15
23,104.0,BCN,ext_llegada,2,15
23,104.0,BCN,ext_llegada,3,15
23,104.0,BCN,ext_llegada,4,15
23,115.0,MAH,ext_salida,1,6
23,115.0,MAH,ext_salida,0,6
23,117.0,SVQ,ext_salida,1,8
23,117.0,SVQ,ext_salida,0,8
23,120.0,ACE,ext_llegada,1,6
23,126.0,FUE,ext_salida,4,6
23,126.0,FUE,ext_salida,3,6
23,126.0,FUE,ext_salida,2,6
23,126.0,FUE,ext_salida,1,6
23,126.0,FUE,ext_salida,0,6
23,126.0,BCN,ext_salida,3,15
23,126.0,BCN,ext_salida,2,15
23,126.0,BCN,ext_salida,1,15
23,126.0,BCN,ext_salida,0,15
23,127.0,ALC,ext_salida,4,6
23,127.0,ALC,ext_salida,3,6
23,127.0,ALC,ext_salida,2,6
23,127.0,ALC,ext_salida,1,6
23,127.0,ALC,ext_salida,0,6
23,128.0,LPA,ext_salida,3,10
23,128.0,LPA,ext_salida,2,10
23,128.0,LPA,ext_salida,1,10
23,128.0,LPA,ext_salida,0,10
23,130.0,PMI,ext_salida,2,11
23,130.0,PMI,ext_salida,1,11
23,130.0,PMI,ext_salida,0,11
23,135.0,SCQ,ext_llegada,1,6
23,135.0,SCQ,ext_llegada,2,6
23,135.0,SCQ,ext_llegada,3,6
23,136.0,IBZ,ext_salida,0,7
23,139.0,VLC,ext_salida,0,6
23,146.0,MAD,ext_llegada,1,18
23,146.0,MAD,ext_llegada,2,18
23,156.0,ACE,ext_salida,0,6
23,164.0,TFN,ext_llegada,1,9
23,164.0,TFN,ext_llegada,2,9
23,164.0,TFN,ext_llegada,3,9
23,164.0,TFN,ext_llegada,4,9
23,170.0,SCQ,ext_salida,2,6
23,170.0,SCQ,ext_salida,1,6
23,170.0,SCQ,ext_salida,0,6
23,175.0,AGP,ext_llegada,1,7
23,178.0,BIO,ext_llegada,1,7
23,186.0,MAD,ext_salida,1,18
23,186.0,MAD,ext_salida,0,18
23,198.0,BIO,ext_salida,0,7
23,200.0,TFN,ext_salida,3,9
23,200.0,TFN,ext_salida,2,9
23,200.0,TFN,ext_salida,1,9
23,200.0,TFN,ext_salida,0,9
23,211.0,AGP,ext_salida,0,7
23,221.0,BCN,ext_llegada,1,15
23,221.0,BCN,ext_llegada,2,15
23,221.0,BCN,ext_llegada,3,15
23,221.0,BCN,ext_llegada,4,15
23,228.0,PMI,ext_llegada,1,11
23,246.0,BCN,ext_salida,3,15
23,246.0,BCN,ext_salida,2,15
23,246.0,BCN,ext_salida,1,15
23,246.0,BCN,ext_salida,0,15
23,250.0,PMI,ext_salida,0,11
23,251.0,ALC,ext_llegada,1,6
23,251.0,ALC,ext_llegada,2,6
23,263.0,VLC,ext_llegada,1,6
23,263.0,VLC,ext_llegada,2,6
23,263.0,VLC,ext_llegada,3,6
23,263.0,VLC,ext_llegada,4,6
23,263.0,VLC,ext_llegada,5,6
23,271.0,IBZ,ext_llegada,1,7
23,271.0,IBZ,ext_llegada,2,7
23,271.0,ACE,ext_llegada,1,6
23,271.0,ACE,ext_llegada,2,6
23,271.0,ACE,ext_llegada,3,6
23,273.0,ALC,ext_salida,1,6
23,273.0,ALC,ext_salida,0,6
23,281.0,MAH,ext_llegada,1,6
23,281.0,MAH,ext_llegada,2,6
23,289.0,LPA,ext_llegada,1,10
23,289.0,LPA,ext_llegada,2,10
23,289.0,LPA,ext_llegada,3,10
23,289.0,LPA,ext_llegada,4,10
23,289.0,VLC,ext_salida,4,6
23,289.0,VLC,ext_salida,3,6
23,289.0,VLC,ext_salida,2,6
23,289.0,VLC,ext_salida,1,6
23,289.0,VLC,ext_salida,0,6
23,290.0,FUE,ext_llegada,1,6
23,290.0,FUE,ext_llegada,2,6
23,290.0,FUE,ext_llegada,3,6
23,291.0,IBZ,ext_salida,1,7
23,291.0,IBZ,ext_salida,0,7
23,293.0,SVQ,ext_llegada,1,8
23,293.0,SVQ,ext_llegada,2,8
23,293.0,SVQ,ext_llegada,3,8
23,294.0,ACE,ext_salida,2,6
23,294.0,ACE,ext_salida,1,6
23,294.0,ACE,ext_salida,0,6
23,306.0,BIO,ext_llegada,1,7
23,306.0,BIO,ext_llegada,2,7
23,310.0,MAH,ext_salida,1,6
23,310.0,MAH,ext_salida,0,6
23,310.0,LPA,ext_salida,3,10
23,310.0,LPA,ext_salida,2,10
23,310.0,LPA,ext_salida,1,10
23,310.0,LPA,ext_salida,0,10
23,311.0,FUE,ext_salida,2,6
23,311.0,FUE,ext_salida,1,6
23,311.0,FUE,ext_salida,0,6
23,317.0,SVQ,ext_salida,2,8
23,317.0,SVQ,ext_salida,1,8
23,317.0,SVQ,ext_salida,0,8
23,318.0,MAD,ext_llegada,1,18
23,318.0,MAD,ext_llegada,2,18
23,318.0,MAD,ext_llegada,3,18
23,318.0,MAD,ext_llegada,4,18
23,340.0,BIO,ext_salida,1,7
23,340.0,BIO,ext_salida,0,7
23,345.0,SCQ,ext_llegada,1,6
23,345.0,SCQ,ext_llegada,2,6
23,345.0,SCQ,ext_llegada,3,6
23,345.0,SCQ,ext_llegada,4,6
23,348.0,MAD,ext_salida,3,18
23,348.0,MAD,ext_salida,2,18
23,348.0,MAD,ext_salida,1,18
23,348.0,MAD,ext_salida,0,18
23,361.0,AGP,ext_llegada,1,7
23,361.0,AGP,ext_llegada,2,7
23,361.0,AGP,ext_llegada,3,7
23,361.0,AGP,ext_llegada,4,7
23,380.0,TFN,ext_llegada,1,9
23,380.0,TFN,ext_llegada,2,9
23,380.0,SCQ,ext_salida,3,6
23,380.0,SCQ,ext_salida,2,6
23,380.0,SCQ,ext_salida,1,6
23,380.0,SCQ,ext_salida,0,6
23,400.0,AGP,ext_salida,3,7
23,400.0,AGP,ext_salida,2,7
23,400.0,AGP,ext_salida,1,7
23,400.0,AGP,ext_salida,0,7
23,403.0,PMI,ext_llegada,1,11
23,403.0,PMI,ext_llegada,2,11
23,403.0,PMI,ext_llegada,3,11
23,403.0,IBZ,ext_llegada,1,7
23,405.0,MAH,ext_llegada,1,6
23,405.0,MAH,ext_llegada,2,6
23,405.0,MAH,ext_llegada,3,6
23,405.0,MAH,ext_llegada,4,6
23,411.0,BCN,ext_llegada,1,15
23,414.0,TFN,ext_salida,1,9
23,414.0,TFN,ext_salida,0,9
23,422.0,ACE,ext_llegada,1,6
23,422.0,ACE,ext_llegada,2,6
23,422.0,ACE,ext_llegada,3,6
23,422.0,ACE,ext_llegada,4,6
23,428.0,IBZ,ext_salida,0,7
23,430.0,ALC,ext_llegada,1,6
23,430.0,ALC,ext_llegada,2,6
23,430.0,ALC,ext_llegada,3,6
23,431.0,PMI,ext_salida,2,11
23,431.0,PMI,ext_salida,1,11
23,431.0,PMI,ext_salida,0,11
23,432.0,VLC,ext_llegada,1,6
23,432.0,VLC,ext_llegada,2,6
23,432.0,VLC,ext_llegada,3,6
23,438.0,MAH,ext_salida,3,6
23,438.0,MAH,ext_salida,2,6
23,438.0,MAH,ext_salida,1,6
23,438.0,MAH,ext_salida,0,6
23,443.0,MAD,ext_llegada,1,18
23,443.0,MAD,ext_llegada,2,18
23,447.0,BCN,ext_salida,0,15
23,450.0,FUE,ext_llegada,1,6
23,450.0,FUE,ext_llegada,2,6
23,451.0,SVQ,ext_llegada,1,8
23,451.0,SVQ,ext_llegada,2,8
23,451.0,SVQ,ext_llegada,3,8
23,451.0,SVQ,ext_llegada,4,8
23,454.0,ACE,ext_salida,3,6
23,454.0,ACE,ext_salida,2,6
23,454.0,ACE,ext_salida,1,6
23,454.0,ACE,ext_salida,0,6
23,455.0,VLC,ext_salida,2,6
23,455.0,VLC,ext_salida,1,6
23,455.0,VLC,ext_salida,0,6
23,470.0,ALC,ext_salida,2,6
23,470.0,ALC,ext_salida,1,6
23,470.0,ALC,ext_salida,0,6
23,472.0,LPA,ext_llegada,1,10
23,473.0,SVQ,ext_salida,3,8
23,473.0,SVQ,ext_salida,2,8
23,473.0,SVQ,ext_salida,1,8
23,473.0,SVQ,ext_salida,0,8
23,480.0,FUE,ext_salida,1,6
23,480.0,FUE,ext_salida,0,6
23,481.0,MAD,ext_salida,1,18
23,481.0,MAD,ext_salida,0,18
23,501.0,LPA,ext_salida,0,10
23,504.0,BIO,ext_llegada,1,7
23,504.0,BIO,ext_llegada,2,7
23,504.0,BIO,ext_llegada,3,7
23,517.0,TFN,ext_llegada,1,9
23,517.0,TFN,ext_llegada,2,9
23,517.0,TFN,ext_llegada,3,9
23,517.0,TFN,ext_llegada,4,9
23,533.0,BIO,ext_salida,2,7
23,533.0,BIO,ext_salida,1,7
23,533.0,BIO,ext_salida,0,7
23,536.0,SCQ,ext_llegada,1,6
23,536.0,SCQ,ext_llegada,2,6
23,536.0,SCQ,ext_llegada,3,6
23,539.0,TFN,ext_salida,3,9
23,539.0,TFN,ext_salida,2,9
23,539.0,TFN,ext_salida,1,9
23,539.0,TFN,ext_salida,0,9
23,545.0,PMI,ext_llegada,1,11
23,545.0,PMI,ext_llegada,2,11
23,545.0,PMI,ext_llegada,3,11
23,545.0,PMI,ext_llegada,4,11
23,546.0,AGP,ext_llegada,1,7
23,554.0,ACE,ext_llegada,1,6
23,554.0,ACE,ext_llegada,2,6
23,558.0,SCQ,ext_salida,2,6
23,558.0,SCQ,ext_salida,1,6
23,558.0,SCQ,ext_salida,0,6
23,567.0,SVQ,ext_llegada,1,8
23,567.0,SVQ,ext_llegada,2,8
23,571.0,BCN,ext_llegada,1,15
23,571.0,BCN,ext_llegada,2,15
23,571.0,PMI,ext_salida,3,11
23,571.0,PMI,ext_salida,2,11
23,571.0,PMI,ext_salida,1,11
23,571.0,PMI,ext_salida,0,11
23,578.0,AGP,ext_salida,0,7
23,587.0,ALC,ext_llegada,1,6
23,587.0,ALC,ext_llegada,2,6
23,588.0,ACE,ext_salida,1,6
23,588.0,ACE,ext_salida,0,6
23,595.0,VLC,ext_llegada,1,6
23,595.0,VLC,ext_llegada,2,6
23,595.0,VLC,ext_llegada,3,6
23,598.0,FUE,ext_llegada,1,6
23,598.0,FUE,ext_llegada,2,6
23,598.0,FUE,ext_llegada,3,6
23,598.0,SVQ,ext_salida,1,8
23,598.0,SVQ,ext_salida,0,8
23,602.0,IBZ,ext_llegada,1,7
23,602.0,IBZ,ext_llegada,2,7
23,602.0,IBZ,ext_llegada,3,7
23,602.0,IBZ,ext_llegada,4,7
23,602.0,LPA,ext_llegada,1,10
23,602.0,LPA,ext_llegada,2,10
23,602.0,LPA,ext_llegada,3,10
23,602.0,LPA,ext_llegada,4,10
23,607.0,BCN,ext_salida,1,15
23,607.0,BCN,ext_salida,0,15
23,616.0,VLC,ext_salida,2,6
23,616.0,VLC,ext_salida,1,6
23,616.0,VLC,ext_salida,0,6
23,617.0,MAH,ext_llegada,1,6
23,625.0,ALC,ext_salida,1,6
23,625.0,ALC,ext_salida,0,6
23,632.0,LPA,ext_salida,3,10
23,632.0,LPA,ext_salida,2,10
23,632.0,LPA,ext_salida,1,10
23,632.0,LPA,ext_salida,0,10
23,635.0,MAD,ext_llegada,1,18
23,635.0,MAD,ext_llegada,2,18
23,635.0,MAD,ext_llegada,3,18
23,635.0,MAD,ext_llegada,4,18
23,635.0,MAD,ext_llegada,5,18
23,635.0,FUE,ext_salida,2,6
23,635.0,FUE,ext_salida,1,6
23,635.0,FUE,ext_salida,0,6
23,639.0,IBZ,ext_salida,3,7
23,639.0,IBZ,ext_salida,2,7
23,639.0,IBZ,ext_salida,1,7
23,639.0,IBZ,ext_salida,0,7
23,656.0,MAH,ext_salida,0,6
23,657.0,MAD,ext_salida,4,18
23,657.0,MAD,ext_salida,3,18
23,657.0,MAD,ext_salida,2,18
23,657.0,MAD,ext_salida,1,18
23,657.0,MAD,ext_salida,0,18
23,697.0,BIO,ext_llegada,1,7
23,704.0,ACE,ext_llegada,1,6
23,707.0,SVQ,ext_llegada,1,8
23,707.0,SVQ,ext_llegada,2,8
23,712.0,SCQ,ext_llegada,1,6
23,712.0,SCQ,ext_llegada,2,6
