dia,minuto,aeropuerto,evento,ocupacion,capacidad
6,0.0,XRY,ocupacion_inicial,2,4
6,0.0,VGO,ocupacion_inicial,2,5
6,0.0,BJZ,ocupacion_inicial,3,4
6,0.0,GRX,ocupacion_inicial,2,5
6,0.0,LEI,ocupacion_inicial,2,4
6,0.0,SLM,ocupacion_inicial,3,4
6,0.0,SPC,ocupacion_inicial,1,5
6,0.0,GMZ,ocupacion_inicial,3,4
6,0.0,TFS,ocupacion_inicial,2,5
6,0.0,VDE,ocupacion_inicial,2,4
6,0.0,OVD,ocupacion_inicial,2,5
6,0.0,VLL,ocupacion_inicial,3,4
6,0.0,SDR,ocupacion_inicial,3,4
6,0.0,EAS,ocupacion_inicial,2,4
6,0.0,ODB,ocupacion_inicial,4,4
6,0.0,LCG,ocupacion_inicial,3,5
6,0.0,ABC,ocupacion_inicial,4,4
6,0.0,AEI,ocupacion_inicial,3,4
6,0.0,RGS,ocupacion_inicial,4,4
6,0.0,JCU,ocupacion_inicial,3,4
6,0.0,GRO,ocupacion_inicial,4,4
6,0.0,HSK,ocupacion_inicial,4,4
6,0.0,LEN,ocupacion_inicial,2,4
6,0.0,RJL,ocupacion_inicial,3,4
6,0.0,MCV,ocupacion_inicial,4,4
6,0.0,MLN,ocupacion_inicial,2,4
6,0.0,MJV,ocupacion_inicial,4,4
6,0.0,PNA,ocupacion_inicial,3,4
6,0.0,REU,ocupacion_inicial,4,4
6,0.0,QSA,ocupacion_inicial,4,4
6,0.0,SBO,ocupacion_inicial,3,4
6,0.0,VIT,ocupacion_inicial,2,4
6,0.0,ZAZ,ocupacion_inicial,2,4
6,90.0,PMI,ext_llegada,1,11
6,90.0,PMI,ext_llegada,2,11
6,90.0,PMI,ext_llegada,3,11
6,92.0,ALC,ext_llegada,1,6
6,92.0,ALC,ext_llegada,2,6
6,92.0,ALC,ext_llegada,3,6
6,92.0,ALC,ext_llegada,4,6
6,92.0,ALC,ext_llegada,5,6
6,92.0,FUE,ext_llegada,1,6
6,92.0,FUE,ext_llegada,2,6
6,92.0,FUE,ext_llegada,3,6
6,92.0,FUE,ext_llegada,4,6
6,92.0,FUE,ext_llegada,5,6
6,93.0,MAH,ext_llegada,1,6
6,93.0,MAH,ext_llegada,2,6
6,94.0,SVQ,ext_llegada,1,8
6,94.0,SVQ,ext_llegada,2,8
6,100.0,IBZ,ext_llegada,1,7
6,101.0,LPA,ext_llegada,1,10
6,101.0,LPA,ext_llegada,2,10
6,101.0,LPA,ext_llegada,3,10
6,101.0,LPA,ext_llegada,4,10
6,102.0,VLC,ext_llegada,1,6
6,104.0,BCN,ext_llegada,1,15
6,104.0,BCN,ext_llegada,2,15
6,104.0,BCN,ext_llegada,3,15
6,104.0,BCN,ext_llegada,4,15
6,115.0,MAH,ext_salida,1,6
6,115.0,MAH,ext_salida,0,6
6,117.0,SVQ,ext_salida,1,8
6,117.0,SVQ,ext_salida,0,8
6,120.0,ACE,ext_llegada,1,6
6,126.0,FUE,ext_salida,4,6
6,126.0,FUE,ext_salida,3,6
6,126.0,FUE,ext_salida,2,6
6,126.0,FUE,ext_salida,1,6
6,126.0,FUE,ext_salida,0,6
6,126.0,BCN,ext_salida,3,15
6,126.0,BCN,ext_salida,2,15
6,126.0,BCN,ext_salida,1,15
6,126.0,BCN,ext_salida,0,15
6,127.0,ALC,ext_salida,4,6
6,127.0,ALC,ext_salida,3,6
6,127.0,ALC,ext_salida,2,6
6,127.0,ALC,ext_salida,1,6
6,127.0,ALC,ext_salida,0,6
6,128.0,LPA,ext_salida,3,10
6,128.0,LPA,ext_salida,2,10
6,128.0,LPA,ext_salida,1,10
6,128.0,LPA,ext_salida,0,10
6,130.0,PMI,ext_salida,2,11
6,130.0,PMI,ext_salida,1,11
6,130.0,PMI,ext_salida,0,11
6,135.0,SCQ,ext_llegada,1,6
6,135.0,SCQ,ext_llegada,2,6
6,135.0,SCQ,ext_llegada,3,6
6,136.0,IBZ,ext_salida,0,7
6,139.0,VLC,ext_salida,0,6
6,146.0,MAD,ext_llegada,1,18
6,146.0,MAD,ext_llegada,2,18
6,156.0,ACE,ext_salida,0,6
6,164.0,TFN,ext_llegada,1,9
6,164.0,TFN,ext_llegada,2,9
6,164.0,TFN,ext_llegada,3,9
6,164.0,TFN,ext_llegada,4,9
6,170.0,SCQ,ext_salida,2,6
6,170.0,SCQ,ext_salida,1,6
6,170.0,SCQ,ext_salida,0,6
6,175.0,AGP,ext_llegada,1,7
6,178.0,BIO,ext_llegada,1,7
6,186.0,MAD,ext_salida,1,18
6,186.0,MAD,ext_salida,0,18
6,198.0,BIO,ext_salida,0,7
6,200.0,TFN,ext_salida,3,9
6,200.0,TFN,ext_salida,2,9
6,200.0,TFN,ext_salida,1,9
6,200.0,TFN,ext_salida,0,9
6,211.0,AGP,ext_salida,0,7
6,221.0,BCN,ext_llegada,1,15
6,221.0,BCN,ext_llegada,2,15
6,221.0,BCN,ext_llegada,3,15
6,221.0,BCN,ext_llegada,4,15
6,228.0,PMI,ext_llegada,1,11
6,246.0,BCN,ext_salida,3,15
6,246.0,BCN,ext_salida,2,15
6,246.0,BCN,ext_salida,1,15
6,246.0,BCN,ext_salida,0,15
6,250.0,PMI,ext_salida,0,11
6,251.0,ALC,ext_llegada,1,6
6,251.0,ALC,ext_llegada,2,6
6,263.0,VLC,ext_llegada,1,6
6,263.0,VLC,ext_llegada,2,6
6,263.0,VLC,ext_llegada,3,6
6,263.0,VLC,ext_llegada,4,6
6,263.0,VLC,ext_llegada,5,6
6,271.0,IBZ,ext_llegada,1,7
6,271.0,IBZ,ext_llegada,2,7
6,271.0,ACE,ext_llegada,1,6
6,271.0,ACE,ext_llegada,2,6
6,271.0,ACE,ext_llegada,3,6
6,273.0,ALC,ext_salida,1,6
6,273.0,ALC,ext_salida,0,6
6,281.0,MAH,ext_llegada,1,6
6,281.0,MAH,ext_llegada,2,6
6,289.0,LPA,ext_llegada,1,10
6,289.0,LPA,ext_llegada,2,10
6,289.0,LPA,ext_llegada,3,10
6,289.0,LPA,ext_llegada,4,10
6,289.0,VLC,ext_salida,4,6
6,289.0,VLC,ext_salida,3,6
6,289.0,VLC,ext_salida,2,6
6,289.0,VLC,ext_salida,1,6
6,289.0,VLC,ext_salida,0,6
6,290.0,FUE,ext_llegada,1,6
6,290.0,FUE,ext_llegada,2,6
6,290.0,FUE,ext_llegada,3,6
6,291.0,IBZ,ext_salida,1,7
6,291.0,IBZ,ext_salida,0,7
6,293.0,SVQ,ext_llegada,1,8
6,293.0,SVQ,ext_llegada,2,8
6,293.0,SVQ,ext_llegada,3,8
6,294.0,ACE,ext_salida,2,6
6,294.0,ACE,ext_salida,1,6
6,294.0,ACE,ext_salida,0,6
6,306.0,BIO,ext_llegada,1,7
6,306.0,BIO,ext_llegada,2,7
6,310.0,MAH,ext_salida,1,6
6,310.0,MAH,ext_salida,0,6
6,310.0,LPA,ext_salida,3,10
6,310.0,LPA,ext_salida,2,10
6,310.0,LPA,ext_salida,1,10
6,310.0,LPA,ext_salida,0,10
6,311.0,FUE,ext_salida,2,6
6,311.0,FUE,ext_salida,1,6
6,311.0,FUE,ext_salida,0,6
6,317.0,SVQ,ext_salida,2,8
6,317.0,SVQ,ext_salida,1,8
6,317.0,SVQ,ext_salida,0,8
6,318.0,MAD,ext_llegada,1,18
6,318.0,MAD,ext_llegada,2,18
6,318.0,MAD,ext_llegada,3,18
6,318.0,MAD,ext_llegada,4,18
6,340.0,BIO,ext_salida,1,7
6,340.0,BIO,ext_salida,0,7
6,345.0,SCQ,ext_llegada,1,6
6,345.0,SCQ,ext_llegada,2,6
6,345.0,SCQ,ext_llegada,3,6
6,345.0,SCQ,ext_llegada,4,6
6,348.0,MAD,ext_salida,3,18
6,348.0,MAD,ext_salida,2,18
6,348.0,MAD,ext_salida,1,18
6,348.0,MAD,ext_salida,0,18
6,361.0,AGP,ext_llegada,1,7
6,361.0,AGP,ext_llegada,2,7
6,361.0,AGP,ext_llegada,3,7
6,361.0,AGP,ext_llegada,4,7
6,380.0,TFN,ext_llegada,1,9
6,380.0,TFN,ext_llegada,2,9
6,380.0,SCQ,ext_salida,3,6
6,380.0,SCQ,ext_salida,2,6
6,380.0,SCQ,ext_salida,1,6
6,380.0,SCQ,ext_salida,0,6
6,400.0,AGP,ext_salida,3,7
6,400.0,AGP,ext_salida,2,7
6,400.0,AGP,ext_salida,1,7
6,400.0,AGP,ext_salida,0,7
6,403.0,PMI,ext_llegada,1,11
6,403.0,PMI,ext_llegada,2,11
6,403.0,PMI,ext_llegada,3,11
6,403.0,IBZ,ext_llegada,1,7
6,405.0,MAH,ext_llegada,1,6
6,405.0,MAH,ext_llegada,2,6
6,405.0,MAH,ext_llegada,3,6
6,405.0,MAH,ext_llegada,4,6
6,411.0,BCN,ext_llegada,1,15
6,414.0,TFN,ext_salida,1,9
6,414.0,TFN,ext_salida,0,9
6,422.0,ACE,ext_llegada,1,6
6,422.0,ACE,ext_llegada,2,6
6,422.0,ACE,ext_llegada,3,6
6,422.0,ACE,ext_llegada,4,6
6,428.0,IBZ,ext_salida,0,7
6,430.0,ALC,ext_llegada,1,6
6,430.0,ALC,ext_llegada,2,6
6,430.0,ALC,ext_llegada,3,6
6,431.0,PMI,ext_salida,2,11
6,431.0,PMI,ext_salida,1,11
6,431.0,PMI,ext_salida,0,11
6,432.0,VLC,ext_llegada,1,6
6,432.0,VLC,ext_llegada,2,6
6,432.0,VLC,ext_llegada,3,6
6,438.0,MAH,ext_salida,3,6
6,438.0,MAH,ext_salida,2,6
6,438.0,MAH,ext_salida,1,6
6,438.0,MAH,ext_salida,0,6
6,443.0,MAD,ext_llegada,1,18
6,443.0,MAD,ext_llegada,2,18
6,447.0,BCN,ext_salida,0,15
6,450.0,FUE,ext_llegada,1,6
6,450.0,FUE,ext_llegada,2,6
6,451.0,SVQ,ext_llegada,1,8
6,451.0,SVQ,ext_llegada,2,8
6,451.0,SVQ,ext_llegada,3,8
6,451.0,SVQ,ext_llegada,4,8
6,454.0,ACE,ext_salida,3,6
6,454.0,ACE,ext_salida,2,6
6,454.0,ACE,ext_salida,1,6
6,454.0,ACE,ext_salida,0,6
6,455.0,VLC,ext_salida,2,6
6,455.0,VLC,ext_salida,1,6
6,455.0,VLC,ext_salida,0,6
6,470.0,ALC,ext_salida,2,6
6,470.0,ALC,ext_salida,1,6
6,470.0,ALC,ext_salida,0,6
6,472.0,LPA,ext_llegada,1,10
6,473.0,SVQ,ext_salida,3,8
6,473.0,SVQ,ext_salida,2,8
6,473.0,SVQ,ext_salida,1,8
6,473.0,SVQ,ext_salida,0,8
6,480.0,FUE,ext_salida,1,6
6,480.0,FUE,ext_salida,0,6
6,481.0,MAD,ext_salida,1,18
6,481.0,MAD,ext_salida,0,18
6,501.0,LPA,ext_salida,0,10
6,504.0,BIO,ext_llegada,1,7
6,504.0,BIO,ext_llegada,2,7
6,504.0,BIO,ext_llegada,3,7
6,517.0,TFN,ext_llegada,1,9
6,517.0,TFN,ext_llegada,2,9
6,517.0,TFN,ext_llegada,3,9
6,517.0,TFN,ext_llegada,4,9
6,533.0,BIO,ext_salida,2,7
6,533.0,BIO,ext_salida,1,7
6,533.0,BIO,ext_salida,0,7
6,536.0,SCQ,ext_llegada,1,6
6,536.0,SCQ,ext_llegada,2,6
6,536.0,SCQ,ext_llegada,3,6
6,539.0,TFN,ext_salida,3,9
6,539.0,TFN,ext_salida,2,9
6,539.0,TFN,ext_salida,1,9
6,539.0,TFN,ext_salida,0,9
6,545.0,PMI,ext_llegada,1,11
6,545.0,PMI,ext_llegada,2,11
6,545.0,PMI,ext_llegada,3,11
6,545.0,PMI,ext_llegada,4,11
6,546.0,AGP,ext_llegada,1,7
6,554.0,ACE,ext_llegada,1,6
6,554.0,ACE,ext_llegada,2,6
6,558.0,SCQ,ext_salida,2,6
6,558.0,SCQ,ext_salida,1,6
6,558.0,SCQ,ext_salida,0,6
6,567.0,SVQ,ext_llegada,1,8
6,567.0,SVQ,ext_llegada,2,8
6,571.0,BCN,ext_llegada,1,15
6,571.0,BCN,ext_llegada,2,15
6,571.0,PMI,ext_salida,3,11
6,571.0,PMI,ext_salida,2,11
6,571.0,PMI,ext_salida,1,11
6,571.0,PMI,ext_salida,0,11
6,578.0,AGP,ext_salida,0,7
6,587.0,ALC,ext_llegada,1,6
6,587.0,ALC,ext_llegada,2,6
6,588.0,ACE,ext_salida,1,6
6,588.0,ACE,ext_salida,0,6
6,595.0,VLC,ext_llegada,1,6
6,595.0,VLC,ext_llegada,2,6
6,595.0,VLC,ext_llegada,3,6
