dia,minuto,aeropuerto,evento,ocupacion,capacidad
1,0.0,XRY,ocupacion_inicial,4,4
1,0.0,VGO,ocupacion_inicial,4,5
1,0.0,BJZ,ocupacion_inicial,3,4
1,0.0,GRX,ocupacion_inicial,5,5
1,0.0,LEI,ocupacion_inicial,4,4
1,0.0,SLM,ocupacion_inicial,4,4
1,0.0,IBZ,ocupacion_inicial,7,7
1,0.0,ACE,ocupacion_inicial,5,6
1,0.0,SPC,ocupacion_inicial,5,5
1,0.0,TFN,ocupacion_inicial,8,9
1,0.0,GMZ,ocupacion_inicial,3,4
1,0.0,TFS,ocupacion_inicial,5,5
1,0.0,LPA,ocupacion_inicial,9,10
1,0.0,VDE,ocupacion_inicial,4,4
1,0.0,OVD,ocupacion_inicial,5,5
1,0.0,VLL,ocupacion_inicial,3,4
1,0.0,SDR,ocupacion_inicial,3,4
1,0.0,EAS,ocupacion_inicial,3,4
1,0.0,BIO,ocupacion_inicial,6,7
1,0.0,ODB,ocupacion_inicial,4,4
1,0.0,LCG,ocupacion_inicial,5,5
1,0.0,MAD,ocupacion_inicial,16,18
1,0.0,ABC,ocupacion_inicial,4,4
1,0.0,AEI,ocupacion_inicial,4,4
1,0.0,ALC,ocupacion_inicial,6,6
1,0.0,BCN,ocupacion_inicial,13,15
1,0.0,RGS,ocupacion_inicial,4,4
1,0.0,JCU,ocupacion_inicial,3,4
1,0.0,FUE,ocupacion_inicial,6,6
1,0.0,GRO,ocupacion_inicial,4,4
1,0.0,HSK,ocupacion_inicial,4,4
1,0.0,LEN,ocupacion_inicial,3,4
1,0.0,RJL,ocupacion_inicial,3,4
1,0.0,MCV,ocupacion_inicial,4,4
1,0.0,AGP,ocupacion_inicial,6,7
1,0.0,MLN,ocupacion_inicial,4,4
1,0.0,MAH,ocupacion_inicial,5,6
1,0.0,MJV,ocupacion_inicial,4,4
1,0.0,PMI,ocupacion_inicial,9,11
1,0.0,PNA,ocupacion_inicial,3,4
1,0.0,REU,ocupacion_inicial,4,4
1,0.0,QSA,ocupacion_inicial,4,4
1,0.0,SCQ,ocupacion_inicial,5,6
1,0.0,SVQ,ocupacion_inicial,8,8
1,0.0,SBO,ocupacion_inicial,3,4
1,0.0,VLC,ocupacion_inicial,6,6
1,0.0,VIT,ocupacion_inicial,3,4
1,0.0,ZAZ,ocupacion_inicial,4,4
1,95.0,AGP,ext_llegada,7,7
1,95.0,AGP,ext_llegada_cap_llena,7,7
1,95.0,SCQ,ext_llegada,6,6
1,104.0,MAD,ext_llegada,17,18
1,104.0,MAD,ext_llegada,18,18
1,104.0,MAD,ext_llegada_cap_llena,18,18
1,104.0,MAD,ext_llegada_cap_llena,18,18
1,108.0,PMI,ext_llegada,10,11
1,108.0,PMI,ext_llegada,11,11
1,108.0,PMI,ext_llegada_cap_llena,11,11
1,108.0,PMI,ext_llegada_cap_llena,11,11
1,109.0,MAH,ext_llegada,6,6
1,109.0,MAH,ext_llegada_cap_llena,6,6
1,109.0,MAH,ext_llegada_cap_llena,6,6
1,109.0,MAH,ext_llegada_cap_llena,6,6
1,109.0,MAH,ext_llegada_cap_llena,6,6
1,112.0,ACE,ext_llegada,6,6
1,112.0,ACE,ext_llegada_cap_llena,6,6
1,112.0,ACE,ext_llegada_cap_llena,6,6
1,112.0,ACE,ext_llegada_cap_llena,6,6
1,124.0,ALC,ext_llegada_cap_llena,6,6
1,124.0,ALC,ext_llegada_cap_llena,6,6
1,124.0,ALC,ext_llegada_cap_llena,6,6
1,124.0,ALC,ext_llegada_cap_llena,6,6
1,125.0,IBZ,ext_llegada_cap_llena,7,7
1,125.0,IBZ,ext_llegada_cap_llena,7,7
1,128.0,FUE,ext_llegada_cap_llena,6,6
1,128.0,FUE,ext_llegada_cap_llena,6,6
1,128.0,FUE,ext_llegada_cap_llena,6,6
1,128.0,FUE,ext_llegada_cap_llena,6,6
1,128.0,FUE,ext_llegada_cap_llena,6,6
1,129.0,TFN,ext_llegada,9,9
1,129.0,TFN,ext_llegada_cap_llena,9,9
1,129.0,TFN,ext_llegada_cap_llena,9,9
1,129.0,AGP,ext_salida,6,7
1,129.0,AGP,ext_salida,5,7
1,133.0,SCQ,ext_salida,5,6
1,133.0,ACE,ext_salida,5,6
1,133.0,ACE,ext_salida,4,6
1,133.0,ACE,ext_salida,3,6
1,133.0,ACE,ext_salida,2,6
1,135.0,MAD,ext_salida,17,18
1,135.0,MAD,ext_salida,16,18
1,135.0,MAD,ext_salida,15,18
1,135.0,MAD,ext_salida,14,18
1,138.0,PMI,ext_salida,10,11
1,138.0,PMI,ext_salida,9,11
1,138.0,PMI,ext_salida,8,11
1,138.0,PMI,ext_salida,7,11
1,143.0,BIO,ext_llegada,7,7
1,143.0,BIO,ext_llegada_cap_llena,7,7
1,143.0,BIO,ext_llegada_cap_llena,7,7
1,143.0,BIO,ext_llegada_cap_llena,7,7
1,143.0,BIO,ext_llegada_cap_llena,7,7
1,143.0,MAH,ext_salida,5,6
1,143.0,MAH,ext_salida,4,6
1,143.0,MAH,ext_salida,3,6
1,143.0,MAH,ext_salida,2,6
1,143.0,MAH,ext_salida,1,6
1,148.0,SVQ,ext_llegada_cap_llena,8,8
1,148.0,SVQ,ext_llegada_cap_llena,8,8
1,148.0,SVQ,ext_llegada_cap_llena,8,8
1,148.0,SVQ,ext_llegada_cap_llena,8,8
1,157.0,BCN,ext_llegada,14,15
1,157.0,BCN,ext_llegada,15,15
1,157.0,TFN,ext_salida,8,9
1,157.0,TFN,ext_salida,7,9
1,157.0,TFN,ext_salida,6,9
1,159.0,IBZ,ext_salida,6,7
1,159.0,IBZ,ext_salida,5,7
1,162.0,FUE,ext_salida,5,6
1,162.0,FUE,ext_salida,4,6
1,162.0,FUE,ext_salida,3,6
1,162.0,FUE,ext_salida,2,6
1,162.0,FUE,ext_salida,1,6
1,163.0,ALC,ext_salida,5,6
1,163.0,ALC,ext_salida,4,6
1,163.0,ALC,ext_salida,3,6
1,163.0,ALC,ext_salida,2,6
1,166.0,BIO,ext_salida,6,7
1,166.0,BIO,ext_salida,5,7
1,166.0,BIO,ext_salida,4,7
1,166.0,BIO,ext_salida,3,7
1,166.0,BIO,ext_salida,2,7
1,174.0,VLC,ext_llegada_cap_llena,6,6
1,174.0,VLC,ext_llegada_cap_llena,6,6
1,174.0,VLC,ext_llegada_cap_llena,6,6
1,175.0,LPA,ext_llegada,10,10
1,175.0,LPA,ext_llegada_cap_llena,10,10
1,175.0,LPA,ext_llegada_cap_llena,10,10
1,176.0,SVQ,ext_salida,7,8
1,176.0,SVQ,ext_salida,6,8
1,176.0,SVQ,ext_salida,5,8
1,176.0,SVQ,ext_salida,4,8
1,188.0,BCN,ext_salida,14,15
1,188.0,BCN,ext_salida,13,15
1,198.0,VLC,ext_salida,5,6
1,198.0,VLC,ext_salida,4,6
1,198.0,VLC,ext_salida,3,6
1,209.0,LPA,ext_salida,9,10
1,209.0,LPA,ext_salida,8,10
1,209.0,LPA,ext_salida,7,10
1,234.0,AGP,ext_llegada,6,7
1,243.0,PMI,ext_llegada,8,11
1,246.0,SCQ,ext_llegada,6,6
1,246.0,SCQ,ext_llegada_cap_llena,6,6
1,246.0,SCQ,ext_llegada_cap_llena,6,6
1,246.0,SCQ,ext_llegada_cap_llena,6,6
1,246.0,SCQ,ext_llegada_cap_llena,6,6
