dia,minuto,aeropuerto,evento,ocupacion,capacidad
3,0.0,XRY,ocupacion_inicial,2,4
3,0.0,VGO,ocupacion_inicial,2,5
3,0.0,BJZ,ocupacion_inicial,3,4
3,0.0,GRX,ocupacion_inicial,3,5
3,0.0,LEI,ocupacion_inicial,2,4
3,0.0,SLM,ocupacion_inicial,3,4
3,0.0,SPC,ocupacion_inicial,2,5
3,0.0,GMZ,ocupacion_inicial,3,4
3,0.0,TFS,ocupacion_inicial,3,5
3,0.0,VDE,ocupacion_inicial,3,4
3,0.0,OVD,ocupacion_inicial,2,5
3,0.0,VLL,ocupacion_inicial,3,4
3,0.0,SDR,ocupacion_inicial,3,4
3,0.0,EAS,ocupacion_inicial,3,4
3,0.0,ODB,ocupacion_inicial,4,4
3,0.0,LCG,ocupacion_inicial,3,5
3,0.0,ABC,ocupacion_inicial,4,4
3,0.0,AEI,ocupacion_inicial,3,4
3,0.0,RGS,ocupacion_inicial,4,4
3,0.0,JCU,ocupacion_inicial,3,4
3,0.0,GRO,ocupacion_inicial,4,4
3,0.0,HSK,ocupacion_inicial,4,4
3,0.0,LEN,ocupacion_inicial,3,4
3,0.0,RJL,ocupacion_inicial,3,4
3,0.0,MCV,ocupacion_inicial,4,4
3,0.0,MLN,ocupacion_inicial,2,4
3,0.0,MJV,ocupacion_inicial,4,4
3,0.0,PMI,ocupacion_inicial,1,11
3,0.0,PNA,ocupacion_inicial,3,4
3,0.0,REU,ocupacion_inicial,4,4
3,0.0,QSA,ocupacion_inicial,4,4
3,0.0,SVQ,ocupacion_inicial,2,8
3,0.0,SBO,ocupacion_inicial,3,4
3,0.0,VIT,ocupacion_inicial,2,4
3,0.0,ZAZ,ocupacion_inicial,3,4
3,90.0,PMI,ext_llegada,2,11
3,90.0,PMI,ext_llegada,3,11
3,90.0,PMI,ext_llegada,4,11
3,92.0,ALC,ext_llegada,1,6
3,92.0,ALC,ext_llegada,2,6
3,92.0,ALC,ext_llegada,3,6
3,92.0,ALC,ext_llegada,4,6
3,92.0,ALC,ext_llegada,5,6
3,92.0,FUE,ext_llegada,1,6
3,92.0,FUE,ext_llegada,2,6
3,92.0,FUE,ext_llegada,3,6
3,92.0,FUE,ext_llegada,4,6
3,92.0,FUE,ext_llegada,5,6
3,93.0,MAH,ext_llegada,1,6
3,93.0,MAH,ext_llegada,2,6
3,94.0,SVQ,ext_llegada,3,8
3,94.0,SVQ,ext_llegada,4,8
3,100.0,IBZ,ext_llegada,1,7
3,101.0,LPA,ext_llegada,1,10
3,101.0,LPA,ext_llegada,2,10
3,101.0,LPA,ext_llegada,3,10
3,101.0,LPA,ext_llegada,4,10
3,102.0,VLC,ext_llegada,1,6
3,104.0,BCN,ext_llegada,1,15
3,104.0,BCN,ext_llegada,2,15
3,104.0,BCN,ext_llegada,3,15
3,104.0,BCN,ext_llegada,4,15
3,115.0,MAH,ext_salida,1,6
3,115.0,MAH,ext_salida,0,6
3,117.0,SVQ,ext_salida,3,8
3,117.0,SVQ,ext_salida,2,8
3,120.0,ACE,ext_llegada,1,6
3,126.0,FUE,ext_salida,4,6
3,126.0,FUE,ext_salida,3,6
3,126.0,FUE,ext_salida,2,6
3,126.0,FUE,ext_salida,1,6
3,126.0,FUE,ext_salida,0,6
3,126.0,BCN,ext_salida,3,15
3,126.0,BCN,ext_salida,2,15
3,126.0,BCN,ext_salida,1,15
3,126.0,BCN,ext_salida,0,15
3,127.0,ALC,ext_salida,4,6
3,127.0,ALC,ext_salida,3,6
3,127.0,ALC,ext_salida,2,6
3,127.0,ALC,ext_salida,1,6
3,127.0,ALC,ext_salida,0,6
3,128.0,LPA,ext_salida,3,10
3,128.0,LPA,ext_salida,2,10
3,128.0,LPA,ext_salida,1,10
3,128.0,LPA,ext_salida,0,10
3,130.0,PMI,ext_salida,3,11
3,130.0,PMI,ext_salida,2,11
3,130.0,PMI,ext_salida,1,11
3,135.0,SCQ,ext_llegada,1,6
3,135.0,SCQ,ext_llegada,2,6
3,135.0,SCQ,ext_llegada,3,6
3,136.0,IBZ,ext_salida,0,7
3,139.0,VLC,ext_salida,0,6
3,146.0,MAD,ext_llegada,1,18
3,146.0,MAD,ext_llegada,2,18
3,156.0,ACE,ext_salida,0,6
3,164.0,TFN,ext_llegada,1,9
3,164.0,TFN,ext_llegada,2,9
3,164.0,TFN,ext_llegada,3,9
3,164.0,TFN,ext_llegada,4,9
3,170.0,SCQ,ext_salida,2,6
3,170.0,SCQ,ext_salida,1,6
3,170.0,SCQ,ext_salida,0,6
3,175.0,AGP,ext_llegada,1,7
3,178.0,BIO,ext_llegada,1,7
3,186.0,MAD,ext_salida,1,18
3,186.0,MAD,ext_salida,0,18
3,198.0,BIO,ext_salida,0,7
3,200.0,TFN,ext_salida,3,9
3,200.0,TFN,ext_salida,2,9
3,200.0,TFN,ext_salida,1,9
3,200.0,TFN,ext_salida,0,9
3,211.0,AGP,ext_salida,0,7
3,221.0,BCN,ext_llegada,1,15
3,221.0,BCN,ext_llegada,2,15
3,221.0,BCN,ext_llegada,3,15
3,221.0,BCN,ext_llegada,4,15
3,228.0,PMI,ext_llegada,2,11
3,246.0,BCN,ext_salida,3,15
3,246.0,BCN,ext_salida,2,15
3,246.0,BCN,ext_salida,1,15
3,246.0,BCN,ext_salida,0,15
3,250.0,PMI,ext_salida,1,11
3,251.0,ALC,ext_llegada,1,6
3,251.0,ALC,ext_llegada,2,6
3,263.0,VLC,ext_llegada,1,6
3,263.0,VLC,ext_llegada,2,6
3,263.0,VLC,ext_llegada,3,6
3,263.0,VLC,ext_llegada,4,6
3,263.0,VLC,ext_llegada,5,6
3,271.0,IBZ,ext_llegada,1,7
3,271.0,IBZ,ext_llegada,2,7
3,271.0,ACE,ext_llegada,1,6
3,271.0,ACE,ext_llegada,2,6
3,271.0,ACE,ext_llegada,3,6
3,273.0,ALC,ext_salida,1,6
3,273.0,ALC,ext_salida,0,6
3,281.0,MAH,ext_llegada,1,6
3,281.0,MAH,ext_llegada,2,6
3,289.0,LPA,ext_llegada,1,10
3,289.0,LPA,ext_llegada,2,10
3,289.0,LPA,ext_llegada,3,10
3,289.0,LPA,ext_llegada,4,10
3,289.0,VLC,ext_salida,4,6
3,289.0,VLC,ext_salida,3,6
3,289.0,VLC,ext_salida,2,6
3,289.0,VLC,ext_salida,1,6
3,289.0,VLC,ext_salida,0,6
3,290.0,FUE,ext_llegada,1,6
3,290.0,FUE,ext_llegada,2,6
3,290.0,FUE,ext_llegada,3,6
3,291.0,IBZ,ext_salida,1,7
3,291.0,IBZ,ext_salida,0,7
3,293.0,SVQ,ext_llegada,3,8
3,293.0,SVQ,ext_llegada,4,8
3,293.0,SVQ,ext_llegada,5,8
3,294.0,ACE,ext_salida,2,6
3,294.0,ACE,ext_salida,1,6
3,294.0,ACE,ext_salida,0,6
3,306.0,BIO,ext_llegada,1,7
3,306.0,BIO,ext_llegada,2,7
3,310.0,MAH,ext_salida,1,6
3,310.0,MAH,ext_salida,0,6
3,310.0,LPA,ext_salida,3,10
3,310.0,LPA,ext_salida,2,10
3,310.0,LPA,ext_salida,1,10
3,310.0,LPA,ext_salida,0,10
3,311.0,FUE,ext_salida,2,6
3,311.0,FUE,ext_salida,1,6
3,311.0,FUE,ext_salida,0,6
3,317.0,SVQ,ext_salida,4,8
3,317.0,SVQ,ext_salida,3,8
3,317.0,SVQ,ext_salida,2,8
3,318.0,MAD,ext_llegada,1,18
3,318.0,MAD,ext_llegada,2,18
3,318.0,MAD,ext_llegada,3,18
3,318.0,MAD,ext_llegada,4,18
3,340.0,BIO,ext_salida,1,7
3,340.0,BIO,ext_salida,0,7
3,345.0,SCQ,ext_llegada,1,6
3,345.0,SCQ,ext_llegada,2,6
3,345.0,SCQ,ext_llegada,3,6
3,345.0,SCQ,ext_llegada,4,6
3,348.0,MAD,ext_salida,3,18
3,348.0,MAD,ext_salida,2,18
3,348.0,MAD,ext_salida,1,18
3,348.0,MAD,ext_salida,0,18
3,361.0,AGP,ext_llegada,1,7
3,361.0,AGP,ext_llegada,2,7
3,361.0,AGP,ext_llegada,3,7
3,361.0,AGP,ext_llegada,4,7
3,380.0,TFN,ext_llegada,1,9
